Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
10899,0,-27000,-19285,-20647,-27000,-27000,-27000,-23952,27000,7363,10800,-13500,-27000,-27000,-27000,-15954,-16200,0
10900,0,-27000,-27000,-17470,-27000,-27000,-27000,-23099,-27000,17181,-18000,-13500,-27000,-27000,-27000,-17550,-5400,0
10901,0,-27000,-19285,-11117,-27000,-27000,-27000,-14322,27000,-12272,-9000,-13500,-27000,-27000,-27000,-20433,-16200,0
10902,0,-27000,-27000,-17470,-27000,-27000,-9000,-20051,27000,27000,-14400,-13500,-27000,-27000,-27000,-18756,-16200,0
10903,0,-27000,-11571,-17470,-27000,-27000,-27000,-25537,27000,22090,-10800,-13500,-27000,-27000,-27000,-17993,-16200,0
10904,-13500,-27000,-27000,-23823,-9000,-27000,-27000,-24683,27000,-27000,9000,-13500,-27000,-27000,-27000,-19500,-16200,0
10905,0,-27000,-27000,-17470,-27000,-27000,-27000,-19198,27000,2454,18000,-13500,-27000,-27000,-27000,-16470,-16200,0
10908,0,-27000,-19285,-14294,-27000,-27000,-27000,-23343,27000,-27000,-18000,-27000,-27000,-27000,-27000,-21000,-27000,0
10909,0,-27000,-27000,-20647,-9000,-27000,-27000,-11031,27000,7363,-19800,-13500,-27000,-27000,-27000,-19377,-5400,0
10910,0,-27000,-27000,-17470,-27000,-27000,-27000,-21636,27000,-22090,1800,-27000,-27000,-27000,-27000,-19500,-27000,0
10911,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25415,-27000,17181,21600,0,-27000,-27000,-27000,-20500,-27000,0
10912,-13500,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-19000,-27000,0
10914,0,-21600,-27000,-17470,9000,-27000,-27000,-16395,27000,-2454,-25200,-13500,-27000,-27000,-27000,-8415,-5400,0
10915,0,-27000,-27000,-27000,-27000,-27000,-27000,-25049,-27000,17181,-14400,-13500,-27000,-27000,-27000,-27000,-16200,0
10916,13500,-27000,-19285,-20647,-27000,-27000,-18000,-19930,27000,-2454,-10800,-13500,-27000,-27000,-27000,-11147,-5400,0
10918,0,-27000,-27000,-23823,-9000,-27000,-27000,-20661,27000,22090,-19800,-13500,-27000,-27000,-27000,-18200,-16200,0
10919,0,-27000,-11571,-23823,-27000,-27000,-27000,-18345,-27000,17181,14400,-13500,-27000,-27000,-27000,-18075,-5400,0
10922,0,-27000,-11571,-23823,-27000,-27000,18000,-25781,-27000,27000,19800,-27000,-27000,-27000,-27000,-21800,-27000,0
10923,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,0
10924,0,-21600,-11571,-23823,-27000,-27000,0,-25049,-27000,12272,-19800,-13500,-27000,-27000,-27000,-10500,5400,0
10925,0,-27000,-11571,-20647,-27000,-27000,-27000,-22002,27000,22090,19800,-27000,-27000,-27000,-27000,-20200,-27000,0
10926,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,27000,-1800,-13500,-27000,-27000,-27000,-18200,-16200,0
10927,0,-21600,-27000,-23823,-27000,-27000,-27000,-24196,27000,-17181,3600,-13500,-27000,-27000,-27000,-16100,-27000,0
10928,0,-27000,-19285,-17470,-27000,-27000,-9000,-10665,27000,-2454,-25200,-13500,-27000,-27000,-27000,-15504,-16200,0
10929,0,-27000,-19285,-23823,-27000,-27000,-27000,-22977,27000,-27000,16200,0,-27000,-27000,-27000,-20600,-27000,0
10930,0,-27000,-27000,-23823,9000,-27000,-27000,-6277,-27000,12272,-7200,-27000,-27000,-27000,-27000,-17310,-5400,0
10931,0,-27000,-27000,-20647,-27000,-27000,-27000,-17979,27000,27000,-25200,-27000,-27000,-27000,-27000,-19500,-27000,0
10933,0,-27000,-27000,-17470,-9000,-27000,-27000,-23465,27000,-12272,-3600,-13500,-27000,-27000,-27000,-16800,-16200,0
10935,0,-27000,-19285,-17470,-27000,-27000,-18000,-18954,27000,17181,27000,-13500,-27000,-27000,-27000,-16515,-16200,0
10936,0,-27000,-19285,-20647,-27000,-27000,-18000,-17979,27000,27000,18000,-13500,-27000,-27000,-27000,-16740,-16200,0
10938,0,-27000,-19285,-20647,-27000,-27000,-27000,-22002,-27000,17181,0,-13500,-27000,-27000,-27000,-16410,-5400,0
10941,0,-27000,-19285,-23823,-27000,-27000,-27000,-17613,27000,22090,5400,-13500,-27000,-27000,-27000,-17640,-16200,0
10942,0,-27000,-11571,-14294,-27000,-27000,-27000,-26024,27000,-27000,19800,-13500,-27000,-27000,-27000,-19680,-16200,0
10943,0,-27000,-27000,-11117,-27000,-27000,-27000,-21636,27000,22090,-27000,-13500,-27000,-27000,-27000,-17820,-5400,0
10944,0,-27000,-19285,-17470,-27000,-27000,-27000,-10544,27000,-2454,0,-13500,-27000,-27000,-27000,-15015,-5400,0
10945,0,-27000,-11571,-23823,-27000,-27000,-27000,-17248,27000,-12272,14400,-27000,-27000,-27000,-27000,-19500,-27000,0
10946,0,-27000,-11571,-17470,-27000,-27000,-18000,-16273,27000,12272,-1800,-13500,-27000,-27000,-27000,-12060,-16200,0
10947,0,-27000,-27000,-17470,-27000,-27000,-27000,-19320,-27000,27000,-23400,-13500,-27000,-27000,-27000,-16710,-16200,0
10948,0,-27000,-19285,-20647,-9000,-27000,-27000,-26268,-27000,12272,9000,-13500,-27000,-27000,-27000,-15600,-16200,0
10949,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-17500,-27000,0
10952,-13500,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,12272,-25200,-13500,-27000,-27000,-27000,-12100,-27000,0
10953,-13500,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,-12272,-19800,-27000,-27000,-27000,-27000,-18600,-27000,0
10956,0,-27000,-27000,-17470,-27000,-27000,-27000,-23099,27000,17181,16200,-27000,-27000,-27000,-27000,-18500,-16200,0
10957,0,-27000,-11571,-20647,-27000,-27000,-27000,-21148,27000,-17181,7200,-13500,-27000,-27000,-27000,-17650,-5400,0
10958,0,-27000,-27000,-20647,9000,-27000,-18000,-17248,-27000,17181,-12600,-27000,-27000,-27000,-27000,-13400,-27000,0
10959,0,-27000,-27000,-17470,-27000,-27000,-27000,13835,27000,17181,-5400,-27000,-27000,-27000,-27000,-18000,-16200,0
10960,0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,0
10961,0,-27000,-19285,-27000,-9000,-27000,-27000,-21514,27000,17181,1800,-13500,-27000,-27000,-27000,-14400,-5400,0
10962,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-20417,27000,17181,0,-27000,-27000,-27000,-27000,-20350,-27000,0
10965,0,-27000,-27000,-17470,9000,-27000,-27000,-17126,27000,-17181,0,-13500,-27000,-27000,-27000,-18432,-27000,0
10966,0,-27000,-11571,-11117,-9000,-27000,-27000,-8227,27000,7363,-9000,-27000,-27000,-27000,-27000,-20625,-27000,0
10967,0,-27000,-11571,-11117,-27000,-27000,-18000,-13225,27000,-7363,0,-13500,-27000,-27000,-27000,-13279,-5400,0
10968,0,-21600,-11571,-20647,-27000,-27000,9000,-22977,27000,7363,-5400,-27000,-27000,-27000,-27000,-11943,-27000,0
10970,-13500,-27000,-19285,-17470,-27000,-27000,-27000,-25537,-27000,17181,-7200,0,-27000,-27000,-27000,-17500,-27000,0
10972,0,-27000,-19285,-20647,-9000,-27000,-27000,-16638,27000,-17181,21600,-13500,-27000,-27000,-27000,-19350,-16200,0
10973,0,-27000,-11571,-20647,-27000,-27000,-27000,-13347,-27000,27000,-21600,-13500,-27000,-27000,-27000,-21715,-16200,0
10974,0,-27000,-19285,-17470,-27000,-27000,-18000,-19320,27000,-22090,-21600,-13500,-27000,-27000,-27000,-20768,5400,0
10975,-13500,-27000,-27000,-14294,-27000,-27000,-27000,-26024,27000,22090,0,-13500,-27000,-27000,-27000,-18925,-5400,0
10976,-13500,-27000,-11571,-23823,-27000,-27000,-27000,-17370,27000,7363,-5400,-13500,-27000,-27000,-27000,-15750,-16200,0
10977,0,-27000,-27000,-20647,-27000,-27000,-27000,-16882,27000,12272,-16200,-13500,-27000,-27000,-27000,-13410,-5400,0
10979,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26756,-27000,7363,5400,27000,-27000,-27000,-27000,-27000,-27000,0
10980,0,-27000,-11571,-17470,-27000,-27000,-27000,-15176,27000,12272,-10800,-13500,-27000,-27000,-27000,-13410,-16200,0
10981,0,-27000,-27000,-14294,-9000,-27000,-27000,-26512,27000,-2454,23400,-13500,-27000,-27000,-27000,-14300,-5400,0
10982,0,-27000,-11571,-20647,-27000,-27000,-27000,-19320,27000,7363,-3600,-13500,-27000,-27000,-27000,-13410,-5400,0
10983,-13500,-27000,-27000,-27000,-9000,-27000,-27000,-26634,27000,17181,-3600,-13500,-27000,-27000,-27000,-27000,-27000,0
10985,0,-27000,-11571,-20647,-27000,-27000,-27000,-5180,27000,2454,1800,-13500,-27000,-27000,-27000,-17905,-16200,0
10986,0,-27000,-19285,-20647,-27000,-27000,-27000,-16516,27000,-7363,7200,-27000,-27000,-27000,-27000,-20500,-16200,0
10987,0,-27000,-27000,-17470,-27000,-27000,-27000,-26756,27000,-27000,-16200,-13500,-27000,-27000,-27000,-17400,-16200,0
10988,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-3595,27000,-2454,14400,-27000,-27000,-27000,-27000,-17500,-27000,0
10989,0,-27000,-11571,-23823,-27000,-27000,-27000,-25659,-27000,22090,-27000,-13500,-27000,-27000,-27000,-18300,-16200,0
10990,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-19198,27000,-7363,1800,0,-27000,-27000,-27000,-14000,-27000,0
10992,0,-27000,-27000,-14294,-27000,-27000,-9000,-20539,27000,22090,23400,-13500,-27000,-27000,-27000,-19214,-5400,0
10993,0,-27000,-11571,-17470,-27000,-27000,-27000,-2864,27000,7363,16200,-27000,-27000,-27000,-27000,-19775,-27000,0
10995,0,-27000,-27000,-20647,-27000,-27000,-27000,-18711,27000,22090,16200,-13500,-27000,-27000,-27000,-17640,-27000,0
10996,-13500,-27000,-11571,-23823,-9000,-27000,-27000,-23099,27000,-2454,-7200,-13500,-27000,-27000,-27000,-20486,-16200,0
10997,0,-27000,-11571,-20647,-27000,-27000,-27000,-17248,27000,2454,-1800,-27000,-27000,-27000,-27000,-19775,-27000,0
10998,0,-27000,-27000,-20647,-27000,-27000,-18000,-21636,27000,-7363,3600,-13500,-27000,-27000,-27000,-12960,-16200,0
11000,-13500,-27000,-27000,-17470,-9000,-27000,-27000,-25171,27000,-7363,27000,-13500,-27000,-27000,-27000,-16100,-16200,0
11002,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-25781,-27000,17181,3600,0,-27000,-27000,-27000,-20500,-27000,0
11004,0,-27000,-27000,-17470,-27000,-27000,-27000,-26024,27000,-2454,25200,-13500,-27000,-27000,-27000,-15373,-5400,0
11005,-13500,-27000,-27000,-20647,9000,-27000,-27000,-26268,-27000,27000,-10800,-13500,-27000,-27000,-27000,-27000,-27000,0
11007,0,-27000,-19285,-27000,-27000,-27000,-18000,-26390,27000,-7363,-27000,-13500,-27000,-27000,-27000,-11500,-16200,0
11008,0,-21600,-19285,-27000,-27000,-27000,-27000,-26024,27000,7363,21600,-13500,-27000,-27000,-27000,-15800,-5400,0
11010,0,-27000,-19285,-11117,-27000,-27000,-27000,-18467,27000,2454,-9000,-27000,-27000,-27000,-27000,-18500,-16200,0
11013,0,-27000,-19285,-20647,-27000,27000,-27000,-19076,27000,-17181,21600,-13500,-27000,-27000,-27000,-17370,-27000,0
11014,0,-27000,-19285,-11117,-27000,-27000,-18000,-11641,27000,-7363,-12600,-13500,-27000,-27000,-27000,-15865,-16200,0
11015,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-304,-27000,12272,-21600,-27000,-27000,-27000,-27000,-19333,-27000,0
11017,-13500,-27000,-19285,-27000,-27000,27000,-27000,-26512,27000,17181,-23400,0,27000,-27000,-26068,-20300,-16200,0
11018,13500,-27000,-19285,-23823,-27000,-27000,-18000,-25659,27000,-7363,-25200,-13500,-27000,-27000,-27000,-8400,-5400,0
11019,0,-27000,-27000,-14294,-9000,-27000,-27000,-24927,27000,17181,5400,-13500,-27000,-27000,-27000,-13000,-16200,0
11021,0,-27000,-27000,-23823,-9000,-27000,-27000,-26878,27000,-2454,12600,-13500,-27000,-27000,-27000,-17300,-27000,0
11023,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,0
11025,-27000,-16200,-19285,-17470,-27000,-27000,-9000,-4814,27000,17181,27000,-13500,-27000,-27000,-27000,-18650,-16200,0
11031,-27000,-16200,-11571,-17470,-27000,-27000,-9000,-22124,27000,-12272,25200,-13500,-27000,-27000,-27000,-14217,-16200,0
11032,0,-27000,-27000,-20647,-27000,-27000,-27000,-19076,27000,2454,19800,-13500,-27000,-27000,-27000,-16010,-16200,0
11034,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-25293,27000,-27000,-14400,-13500,-27000,-27000,-27000,-20115,-27000,0
11035,0,-27000,-11571,-23823,-9000,-27000,-27000,-13591,27000,7363,-3600,-27000,-27000,-27000,-27000,-20625,-27000,0
11036,0,-27000,-19285,-20647,9000,-27000,-27000,-23708,27000,17181,1800,-13500,-27000,-27000,-27000,-9300,-5400,0
11038,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26146,27000,-7363,0,-13500,-27000,-27000,-27000,-17300,-27000,0
11039,-13500,-27000,-27000,-20647,9000,-27000,-27000,-25293,-27000,12272,1800,-13500,-27000,-27000,-27000,-27000,-27000,0
11042,13500,-27000,-11571,-17470,-27000,-27000,-27000,-22367,27000,-12272,-10800,-13500,-27000,-27000,-27000,-13230,-16200,0
11043,0,-27000,-27000,-23823,-9000,-27000,-27000,-26390,27000,2454,23400,-13500,-27000,-27000,-27000,-16100,-27000,0
11045,0,-27000,-19285,-20647,-27000,-27000,-27000,-12006,27000,27000,-12600,-13500,-27000,-27000,-27000,-18000,-5400,0
11047,0,-27000,-11571,-23823,-27000,-27000,-27000,-22002,27000,12272,-9000,-27000,-27000,-27000,-27000,-18450,-27000,0
11048,0,-27000,-27000,-14294,9000,-27000,-27000,-14810,27000,12272,21600,-27000,-27000,-27000,-27000,-13000,-16200,0
11049,0,-27000,-27000,-23823,-9000,-27000,-27000,-26024,27000,-7363,16200,-13500,-27000,-27000,-27000,-15100,-27000,0
11051,0,-27000,-11571,-20647,-27000,27000,-9000,-24805,-27000,27000,-21600,-13500,-27000,-27000,-27000,-16712,-27000,0
11054,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-22002,27000,27000,19800,-27000,-27000,-27000,-27000,-21000,-27000,0
11058,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26512,27000,-22090,-7200,-13500,-27000,-27000,-27000,-18500,-27000,0
11060,0,-27000,-11571,-11117,-9000,-27000,-27000,-4083,27000,2454,12600,-13500,-27000,-27000,-27000,-18925,-16200,0
11062,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-16516,27000,-12272,19800,-13500,-27000,-27000,-27000,-18450,-16200,0
11063,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,-27000,2454,21600,0,-27000,-27000,-27000,-20500,-27000,0
11064,-13500,-27000,-19285,-17470,-27000,-27000,-27000,-20173,27000,-2454,-12600,-27000,-27000,-27000,-27000,-19600,-27000,0
11067,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,0
11068,13500,-27000,-19285,-23823,-27000,-27000,-18000,-20661,27000,-7363,21600,-13500,-27000,-27000,-27000,-11069,-5400,0
11069,0,-27000,-11571,-17470,-27000,-27000,-27000,-26512,27000,12272,-1800,-13500,-27000,-27000,-27000,-10100,-27000,0
11070,13500,-27000,-19285,-14294,-27000,-27000,-18000,-17370,27000,2454,-18000,-13500,-27000,-27000,-27000,-12113,-5400,0
11072,0,-27000,-27000,-20647,-27000,-27000,-27000,-24318,27000,-7363,7200,-27000,-27000,-27000,-27000,-13000,-27000,0
11074,0,-21600,-3857,-4764,-27000,-27000,-27000,-17979,-27000,2454,19800,-13500,-27000,-27000,-27000,-20060,-27000,0
11076,0,-27000,-11571,-14294,-27000,-27000,-18000,-20173,27000,-17181,25200,-13500,-27000,-27000,-27000,-16828,-16200,0
11077,0,-27000,-11571,-17470,-27000,-27000,-27000,-6765,27000,7363,-21600,-13500,-27000,-27000,-27000,-17055,-16200,0
11079,0,-27000,-11571,-23823,9000,-27000,-27000,-9325,-27000,7363,23400,-27000,-27000,-27000,-27000,-17550,-27000,0
11080,0,-27000,-27000,-17470,-27000,-27000,-27000,-27000,27000,17181,-21600,-13500,-27000,-27000,-27000,-16650,-5400,0
11081,0,-27000,-19285,-17470,-27000,-27000,-27000,-13103,27000,2454,-9000,-13500,-27000,-27000,-27000,-18874,-27000,0
11083,13500,-27000,-27000,-20647,-27000,-27000,-18000,-24440,27000,2454,19800,-13500,-27000,-27000,-27000,-8300,-16200,0
11084,0,-27000,-19285,-23823,-27000,-27000,-9000,-17857,27000,-17181,9000,-13500,-27000,-27000,-27000,-19185,-27000,0
11085,0,-27000,-11571,-23823,-27000,-27000,-18000,-9690,27000,-2454,18000,-13500,-27000,-27000,-27000,-16020,-27000,0
11086,0,-21600,-27000,-20647,-27000,-27000,0,-18589,27000,-27000,-27000,-13500,-27000,-27000,-27000,-9880,5400,0
11087,0,-27000,-11571,-27000,-27000,-27000,-27000,-12860,27000,-22090,21600,-27000,-27000,-27000,-27000,-20000,-27000,0
11089,0,-27000,-19285,-27000,-9000,-27000,-27000,-24805,27000,12272,-7200,-13500,-27000,-27000,-27000,-18100,-27000,0
11090,0,-27000,-27000,-20647,-27000,-27000,-27000,-18711,-27000,12272,23400,-27000,-27000,-27000,-27000,-20500,-27000,0
11091,13500,-27000,-11571,-23823,-27000,27000,-18000,-24318,27000,2454,14400,-13500,-27000,-27000,-27000,-7400,-5400,0
11093,0,-27000,-27000,-20647,-9000,-27000,-27000,-22733,27000,27000,21600,-13500,-27000,-27000,-27000,-15000,-16200,0
11095,0,-27000,-11571,-17470,-27000,-27000,-27000,-24440,-27000,27000,16200,-27000,-27000,-27000,-27000,-21200,-16200,0
11098,-13500,-27000,-19285,-17470,-27000,-27000,-27000,-17126,27000,12272,-19800,-27000,-27000,-27000,-27000,-18500,-27000,0
11099,0,-27000,-19285,-20647,-27000,-27000,-27000,-18101,-27000,22090,19800,-13500,-27000,-27000,-27000,-19080,-5400,0
11100,0,-27000,-19285,-27000,-27000,-27000,-18000,-25171,27000,7363,-3600,-13500,-27000,-27000,-27000,-9500,-16200,0
11101,0,-27000,-27000,-23823,-27000,-27000,-27000,-24683,27000,-12272,25200,-13500,-27000,-27000,-27000,-12900,-16200,0
11104,0,-27000,-11571,-20647,-27000,-27000,-18000,-23830,27000,22090,-9000,-13500,-27000,-27000,-27000,-16142,-16200,0
11106,0,-27000,-27000,-23823,-27000,-27000,-27000,-20295,27000,22090,12600,-13500,-27000,-27000,-27000,-19512,-27000,0
11110,0,-27000,-19285,-27000,-27000,-27000,-27000,-4936,-27000,7363,1800,-13500,-27000,-27000,-27000,-19350,-5400,0
11111,0,-27000,-11571,-23823,-9000,-27000,-27000,-22977,27000,2454,12600,-13500,-27000,-27000,-27000,-14490,-16200,0
11112,-13500,-27000,-27000,-14294,9000,-27000,-27000,-22977,-27000,17181,9000,-27000,-27000,-27000,-27000,-19089,-27000,0
11113,0,-27000,-27000,-14294,-27000,-27000,-27000,-24318,27000,17181,16200,-13500,-27000,-27000,-27000,-14000,-16200,0
11114,0,-27000,-11571,-20647,-27000,-27000,-27000,-26024,27000,22090,-9000,-13500,-27000,-27000,-27000,-18328,-16200,0
11115,0,-27000,-11571,-23823,9000,-27000,-27000,-24196,27000,-27000,-25200,-27000,-27000,-27000,-27000,-16100,-27000,0
11116,0,-27000,-19285,-20647,-27000,-27000,-27000,-26390,-27000,17181,5400,-27000,-27000,-27000,-27000,-18000,-27000,0
11118,0,-27000,-27000,-20647,-9000,-27000,-27000,-26634,27000,-22090,-7200,-13500,-27000,-27000,-27000,-18900,-16200,0
11119,0,-16200,-19285,-20647,-27000,-27000,18000,-23708,27000,12272,12600,-13500,-27000,-27000,-27000,-3565,-16200,0
11120,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-19198,27000,-17181,3600,-13500,-27000,-27000,-27000,-17650,-27000,0
11122,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26024,27000,-22090,5400,0,-27000,-27000,-27000,-19000,-27000,0
11123,0,-27000,-27000,-20647,-27000,-27000,-27000,-22977,27000,-17181,-14400,-27000,-27000,-27000,-27000,-20248,-27000,0
11124,0,-27000,-19285,-20647,-27000,-27000,-27000,-10544,-27000,12272,-3600,-27000,-27000,-27000,-27000,-18000,-27000,0
11125,0,-27000,-27000,-20647,-9000,-27000,-27000,-24805,27000,-27000,9000,-13500,-27000,-27000,-27000,-19500,-27000,0
11128,-13500,-27000,-27000,-17470,-9000,-27000,-27000,-23952,27000,-7363,-10800,-13500,-27000,-27000,-27000,-14100,-27000,0
11129,-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26390,27000,12272,-1800,-13500,-27000,-27000,-27000,-11100,-16200,0
11133,-13500,-27000,-19285,-20647,-27000,-27000,-27000,-26634,-27000,27000,16200,-27000,-27000,-27000,-27000,-19500,-27000,0
11136,0,-27000,-27000,-17470,9000,-27000,-27000,-16273,27000,-7363,-23400,-27000,-27000,-27000,-27000,-15300,-16200,0
11137,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-14932,27000,-22090,5400,0,-27000,-27000,-27000,-18950,-27000,0
11138,0,-27000,-19285,-14294,-9000,-27000,-27000,-21027,27000,-17181,-25200,-13500,-27000,-27000,-27000,-20425,-27000,0
11139,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26634,27000,7363,21600,-27000,-27000,-27000,-27000,-19000,-27000,0
11141,0,-27000,-27000,-23823,-27000,-27000,-27000,-26024,-27000,7363,19800,-13500,-27000,-27000,-27000,-18000,-16200,0
11142,0,-16200,-27000,-23823,-27000,-27000,0,-24683,-27000,12272,0,-13500,-27000,-27000,-27000,-11500,-5400,0
11143,0,-27000,-27000,-23823,-27000,27000,-27000,-19564,-27000,12272,-1800,-13500,-27000,-27000,-27000,-17175,-16200,0
11144,-13500,-27000,-19285,-23823,-9000,-27000,-27000,-26512,27000,-12272,0,-13500,-27000,-27000,-27000,-16600,-16200,0
11145,0,-16200,-27000,-23823,-27000,27000,0,-22489,27000,2454,-16200,-13500,-27000,-27000,-27000,-5310,5400,0
11148,13500,-27000,-11571,-20647,-27000,-27000,-18000,-26390,-27000,12272,18000,-27000,-27000,-27000,-27000,-16500,-16200,0
11149,0,-27000,-27000,-23823,-9000,-27000,-27000,-27000,27000,-27000,9000,-13500,-27000,-27000,-27000,-19100,-27000,0
11151,0,-21600,-19285,-20647,-27000,-27000,-27000,-25902,27000,7363,-14400,-13500,-27000,-27000,-27000,-9900,-5400,0
11153,0,-27000,-27000,-20647,-27000,-27000,-27000,-21392,27000,22090,-9000,-27000,-27000,-27000,-27000,-19500,-27000,0
11154,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26024,-27000,12272,23400,0,-27000,-27000,-27000,-20500,-27000,0
11156,0,-27000,-19285,-23823,-9000,-27000,-27000,-14200,27000,7363,-18000,-13500,-27000,-27000,-27000,-16290,-16200,0
11157,-13500,-27000,-27000,-20647,-27000,-27000,-27000,-19320,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,0
11158,0,-27000,-11571,-27000,-9000,-27000,-27000,-18223,27000,22090,-5400,-13500,-27000,-27000,-27000,-19080,5400,0
11161,0,-27000,-11571,-23823,-27000,-27000,-27000,7374,-27000,17181,-10800,-27000,-27000,-27000,-27000,-19333,-27000,0
11162,0,-27000,-19285,-23823,-27000,-27000,-27000,-15663,27000,-2454,7200,-13500,-27000,-27000,-27000,-14310,-16200,0
11163,0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,0
11164,0,-27000,-11571,-23823,-9000,-27000,-27000,-16151,27000,-12272,-12600,-13500,-27000,-27000,-27000,-19050,-16200,0
11165,0,-27000,-27000,-20647,9000,-27000,-27000,-19320,-27000,12272,-21600,-27000,-27000,-27000,-27000,-15400,-27000,0
11169,0,-21600,-27000,-17470,-27000,-27000,-27000,-11153,27000,-7363,-19800,-13500,-27000,-27000,-27000,-16560,-16200,0
11170,0,-27000,-19285,-17470,9000,-27000,-27000,-19564,27000,22090,9000,-13500,-27000,-27000,-27000,-14930,-16200,0
11171,0,-27000,-27000,-23823,-27000,-27000,-27000,-23830,27000,-2454,1800,-13500,-27000,-27000,-27000,-15015,-16200,0
11172,0,-27000,-19285,-23823,-27000,-27000,-18000,-27000,27000,-22090,-1800,-13500,-27000,-27000,-27000,-13400,-27000,0
11173,0,-27000,-19285,-23823,-27000,-27000,-27000,-23830,27000,-27000,25200,-13500,-27000,-27000,-27000,-17900,-16200,0
11175,0,-27000,-27000,-20647,-27000,-27000,-27000,-25171,27000,12272,-25200,-13500,-27000,-27000,-27000,-13200,-5400,0
11176,0,-27000,-27000,-20647,-27000,-27000,-27000,-26878,-27000,7363,7200,-13500,-27000,-27000,-27000,-16400,5400,0
11179,-13500,-27000,-19285,-23823,-27000,-27000,-27000,-26024,27000,22090,-3600,-13500,-27000,-27000,-27000,-16700,-16200,0
11180,0,-27000,-11571,-14294,-27000,-27000,-27000,-17248,27000,-17181,18000,-27000,-27000,-27000,-27000,-18925,-27000,0
11183,0,-27000,-19285,-23823,-27000,-27000,-9000,-23221,27000,-17181,-3600,-13500,-27000,-27000,-27000,-18810,-16200,0
11184,-13500,-27000,-11571,-20647,-27000,-27000,-27000,-22246,27000,22090,19800,0,-27000,-27000,-27000,-20500,-27000,0
11185,0,-27000,-27000,-20647,-27000,-27000,-27000,-13347,27000,-2454,-25200,-27000,-27000,-27000,-27000,-17000,-27000,0
11187,0,-27000,-11571,-11117,-27000,-27000,-27000,-3839,-27000,12272,-14400,-13500,-27000,-27000,-27000,-17650,-16200,0
11189,13500,-27000,-27000,-23823,-27000,-27000,-18000,-14566,27000,-7363,9000,-13500,-27000,-27000,-27000,-11069,-16200,0
11190,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-23586,27000,12272,19800,-13500,-27000,-27000,-27000,-15477,-5400,0
11192,-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26512,27000,-7363,12600,0,27000,-27000,-26068,-20500,-27000,0
11193,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-18345,27000,-2454,-3600,-27000,-27000,-27000,-27000,-15000,-27000,0
11194,0,-27000,-27000,-23823,-27000,-27000,-27000,-19198,-27000,17181,0,-27000,-27000,-27000,-27000,-18500,-27000,0
11196,0,-27000,-27000,-17470,-9000,-27000,-27000,-21758,27000,-12272,21600,-13500,-27000,-27000,-27000,-16080,-5400,0
11197,-13500,-27000,-27000,-17470,-27000,-27000,-27000,-14322,-27000,27000,-23400,-27000,-27000,-27000,-27000,-20500,-27000,0
