no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-11571,-23823,9000,-27000,-27000,-16395,27000,17181,12600,-27000,-27000,-27000,-27000,-16375,-16200,8879,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-21270,27000,-27000,25200,-13500,-27000,-27000,-27000,-21476,-27000,8882,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-19442,27000,-22090,-1800,-13500,-27000,-27000,-27000,-22140,-27000,8883,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25537,27000,2454,25200,0,-27000,-27000,-27000,-20500,-16200,8884,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-23221,27000,-12272,-12600,-13500,-27000,-27000,-27000,-27000,-16200,8885,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-21880,27000,-12272,9000,-13500,-27000,-27000,-27000,-16616,-16200,8891,0
13500,-27000,-11571,-4764,-27000,-27000,-18000,-22855,27000,7363,0,-13500,-27000,-27000,-27000,-10170,-16200,8892,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-13347,27000,-2454,-25200,-27000,-27000,-27000,-27000,-17000,-27000,8893,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-16151,-27000,22090,1800,-13500,-27000,-27000,-27000,-20625,-16200,8894,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-19564,27000,27000,-14400,-13500,-27000,-27000,-27000,-17640,-16200,8895,0
0,-16200,-19285,-23823,-27000,-27000,0,-22246,27000,-12272,-9000,-13500,-27000,-27000,-27000,-9270,-5400,8896,0
13500,-27000,-27000,-14294,-27000,-27000,-18000,-23221,27000,-17181,-25200,-13500,-27000,-27000,-27000,-15270,-16200,8897,0
-13500,-27000,-27000,-23823,-27000,27000,-27000,-27000,27000,-12272,-27000,0,27000,-22846,-27000,-20300,-27000,8898,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-25659,27000,-17181,-10800,-13500,-27000,-27000,-27000,-17500,-27000,8900,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-12128,27000,-7363,1800,-13500,-27000,-27000,-27000,-16650,-16200,8901,0
0,-27000,-27000,-23823,9000,-27000,-27000,-20295,27000,-12272,-18000,-27000,-27000,-27000,-27000,-16600,-27000,8902,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-10909,27000,-7363,-5400,-13500,-27000,-27000,-27000,-15695,-16200,8903,0
0,-21600,-11571,-14294,-27000,-27000,-27000,-22367,-27000,17181,27000,-27000,-27000,-27000,-27000,-20528,-16200,8904,0
-13500,-27000,-19285,-14294,-27000,-27000,-27000,-3839,27000,-2454,10800,-27000,-27000,-27000,-27000,-17500,-27000,8907,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-16882,27000,-7363,-16200,-13500,-27000,-27000,-27000,-14535,-16200,8908,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-27000,27000,27000,-19800,-13500,-27000,-27000,-27000,-18200,-27000,8911,0
0,-27000,-19285,-14294,-27000,-27000,9000,-22124,27000,12272,-19800,-13500,-27000,-27000,-27000,-15480,-27000,8913,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,8915,0
-13500,-27000,-27000,-23823,-9000,-27000,-27000,-25171,27000,-27000,9000,-13500,-27000,-27000,-27000,-19500,-16200,8916,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-5790,27000,7363,-7200,-13500,-27000,-27000,-27000,-17055,-16200,8917,0
13500,-27000,-11571,-17470,-27000,-27000,-18000,-11519,27000,2454,21600,-13500,-27000,-27000,-27000,-12869,-27000,8920,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-23952,-27000,22090,10800,-27000,-27000,-27000,-27000,-20500,-27000,8924,0
0,-27000,-11571,-11117,-9000,-27000,-27000,-22855,27000,7363,19800,-13500,-27000,-27000,-27000,-16611,-16200,8926,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-19686,27000,-12272,16200,0,-27000,-27000,-27000,-20500,-27000,8928,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-19564,27000,-12272,14400,-13500,-27000,-27000,-27000,-17034,-16200,8930,0
-13500,-27000,-27000,-23823,-27000,-27000,9000,-25537,27000,2454,-18000,0,-27000,-27000,-27000,-14500,-27000,8936,0
0,-27000,-11571,-17470,-9000,-27000,-27000,-22246,27000,-27000,-27000,-13500,-27000,-27000,-27000,-20903,-27000,8937,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-26512,27000,-7363,19800,-13500,-27000,-27000,-27000,-9400,-16200,8938,0
13500,-27000,-19285,-20647,-27000,-27000,-18000,-19808,27000,-2454,-23400,-13500,-27000,-27000,-27000,-11369,-5400,8941,0
0,-27000,-19285,-27000,-27000,-27000,-18000,-27000,27000,27000,18000,-13500,-27000,-27000,-27000,-18684,-16200,8942,0
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-25171,27000,-2454,7200,-13500,-27000,-27000,-27000,-14500,-16200,8943,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-16273,-27000,7363,-3600,-13500,-27000,-27000,-27000,-19350,-27000,8944,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-8959,-27000,27000,25200,-27000,-27000,-27000,-27000,-20300,-27000,8945,0
0,-27000,-27000,-20647,9000,-27000,-27000,-23586,-27000,22090,5400,-27000,-27000,-27000,-27000,-17100,-16200,8948,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-26024,27000,22090,-25200,-13500,-27000,-27000,-27000,-15000,-5400,8949,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-22367,27000,-17181,-23400,0,-27000,-27000,-27000,-18229,-16200,8951,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-16395,27000,-2454,-12600,-13500,-27000,-27000,-27000,-17229,-27000,8952,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-22124,-27000,12272,-5400,-13500,-27000,-27000,-27000,-17550,-5400,8953,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-21636,27000,-27000,-25200,27000,-27000,-27000,-27000,-26800,-27000,8954,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26878,-27000,7363,18000,27000,-27000,-27000,-27000,-27000,-27000,8955,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-22246,27000,27000,19800,-27000,-27000,-27000,-27000,-20500,-16200,8957,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-16516,27000,2454,18000,-13500,-27000,-27000,-27000,-13230,-27000,8958,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-22002,27000,-17181,0,-27000,-27000,-27000,-27000,-18500,-27000,8959,0
0,-21600,-27000,-20647,-27000,-27000,-27000,-16516,27000,-17181,-25200,-27000,-27000,-27000,-27000,-21000,-16200,8960,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-12494,27000,22090,-10800,-13500,-27000,-27000,-27000,-9990,-16200,8964,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26512,-27000,7363,3600,0,-27000,-27000,-27000,-20500,-27000,8965,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-21148,27000,-22090,18000,-13500,-27000,-27000,-27000,-19060,-16200,8966,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-26634,27000,27000,5400,-13500,-27000,-27000,-27000,-17250,-16200,8967,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,6643,27000,12272,10800,-27000,-27000,-27000,-27000,-17433,-27000,8968,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-3108,27000,-7363,-7200,-27000,-27000,-27000,-27000,-18925,-16200,8970,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-26512,27000,-7363,-25200,-27000,-27000,-27000,-27000,-18000,-27000,8972,0
0,-21600,-11571,-14294,-9000,-27000,-27000,-12250,27000,12272,-12600,-13500,-27000,-27000,-27000,-18024,-27000,8973,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-17004,27000,-12272,-9000,-27000,-27000,-27000,-27000,-18925,-27000,8974,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-6277,27000,2454,5400,-13500,-27000,-27000,-27000,-18500,-16200,8975,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-26756,27000,-2454,0,-13500,-27000,-27000,-27000,-12900,-27000,8976,0
0,-21600,-27000,-17470,-27000,-27000,0,-23586,27000,17181,3600,-13500,-27000,-27000,-27000,-10980,-16200,8978,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-23586,27000,12272,-19800,-13500,-27000,-27000,-27000,-15375,-16200,8979,0
13500,-27000,-19285,-27000,-27000,27000,-18000,-24196,27000,-2454,-7200,-13500,-27000,-27000,-27000,-13605,-27000,8980,0
13500,-27000,-27000,-20647,-27000,-27000,-27000,-17370,27000,2454,5400,-13500,-27000,-27000,-27000,-13230,-5400,8982,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-23708,-27000,12272,21600,-13500,-27000,-27000,-27000,-12012,-27000,8983,0
-13500,-27000,-19285,-23823,-9000,-27000,-27000,-26390,27000,-17181,21600,-13500,-27000,-27000,-27000,-18600,-16200,8984,0
0,-27000,-27000,-23823,-9000,27000,-27000,-18954,27000,12272,-23400,-13500,-27000,-27000,-27000,-17370,-16200,8985,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-8593,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,8986,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-25902,27000,27000,0,-13500,-27000,-27000,-27000,-19200,-27000,8988,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-12738,27000,-22090,23400,-27000,-27000,-27000,-27000,-19400,-27000,8989,0
0,-27000,-27000,-14294,-27000,-27000,-18000,-10787,27000,2454,-18000,-13500,-27000,-27000,-27000,-14930,-5400,8993,0
0,-27000,-11571,-23823,-27000,-27000,-18000,-17004,-27000,27000,5400,-27000,-27000,-27000,-27000,-21000,-16200,8995,0
0,-27000,-27000,-23823,-27000,-27000,9000,-27000,27000,-22090,-10800,27000,-27000,-27000,-27000,-27000,-5400,8997,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-23708,27000,12272,16200,-13500,-27000,-27000,-27000,-16600,-16200,8998,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-1767,-27000,7363,9000,-13500,-27000,-27000,-27000,-19350,5400,9000,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-15663,27000,27000,3600,-13500,-27000,-27000,-27000,-19080,-16200,9002,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-24927,-27000,17181,0,-27000,-27000,-27000,-27000,-22200,-27000,9003,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-20051,27000,27000,19800,-13500,-27000,-27000,-27000,-15720,5400,9004,0
0,-27000,-27000,-17470,9000,-27000,-27000,-25415,27000,-12272,18000,-27000,-27000,-27000,-27000,-17400,-27000,9005,0
0,-27000,-11571,-14294,-9000,-27000,-27000,-15419,27000,27000,14400,-13500,-27000,-27000,-27000,-18939,-16200,9006,0
-13500,-27000,-11571,-27000,-27000,-27000,-27000,-26878,-27000,27000,19800,0,27000,-27000,-22344,-20500,-27000,9008,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-25537,27000,22090,3600,-13500,-27000,-27000,-27000,-18237,-16200,9011,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-20783,27000,22090,0,-27000,-27000,-27000,-27000,-19500,-27000,9012,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26024,27000,-22090,5400,0,-27000,-27000,-27000,-18900,-27000,9013,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-7252,27000,2454,-19800,-13500,-27000,-27000,-27000,-17055,-16200,9014,0
0,-16200,-19285,-17470,-27000,27000,0,-24927,27000,7363,10800,-13500,-27000,-27000,-27000,-4000,-16200,9015,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-9690,27000,-7363,-12600,-13500,-27000,-27000,-27000,-14467,-16200,9017,0
0,-27000,-19285,-23823,9000,-27000,-27000,-26512,27000,-7363,9000,-27000,-27000,-27000,-27000,-15800,-16200,9019,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-22489,27000,-12272,25200,-27000,-27000,-27000,-27000,-17370,-27000,9020,0
0,-27000,-11571,-11117,-27000,-27000,-18000,-19808,27000,-7363,21600,-13500,-27000,-27000,-27000,-17301,-16200,9021,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-17492,27000,-17181,14400,-13500,-27000,-27000,-27000,-19997,-16200,9022,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-23586,-27000,17181,23400,-27000,-27000,-27000,-27000,-14000,-27000,9023,0
-13500,-27000,-27000,-20647,-27000,-27000,-18000,-22367,27000,17181,-3600,-13500,-27000,-27000,-27000,-11250,-5400,9024,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-24562,27000,-22090,-14400,-13500,-27000,-27000,-27000,-18620,-16200,9025,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26634,27000,22090,-21600,-13500,-27000,-27000,-27000,-16027,-16200,9026,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-19686,-27000,12272,9000,-27000,-27000,-27000,-27000,-20500,-27000,9027,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-23099,27000,2454,3600,-27000,-27000,-27000,-27000,-18500,-27000,9028,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24318,27000,17181,16200,-27000,-27000,-27000,-27000,-17500,-27000,9029,0
13500,-27000,-19285,-27000,-27000,27000,-18000,-26268,27000,-12272,14400,-13500,-27000,-27000,-27000,-12400,-5400,9031,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-15663,27000,7363,-5400,-13500,-27000,-27000,-27000,-15750,-16200,9032,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26512,27000,7363,16200,-13500,-27000,-27000,-27000,-12100,-16200,9035,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-22246,27000,-22090,21600,-13500,-27000,-27000,-27000,-19780,-27000,9036,0
0,-21600,-27000,-20647,-27000,-27000,-27000,-25781,27000,-12272,-16200,27000,-27000,-27000,-27000,-27000,-5400,9037,0
-13500,-27000,-11571,-23823,-9000,-27000,-27000,-26024,27000,17181,23400,-13500,-27000,-27000,-27000,-18465,-16200,9038,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-14688,27000,22090,-9000,-13500,-27000,-27000,-27000,-12555,-5400,9039,0
0,-27000,-11571,-23823,-27000,-27000,-18000,-17248,-27000,22090,-3600,-13500,-27000,-27000,-27000,-20455,-16200,9040,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-17979,27000,27000,-19800,-13500,-27000,-27000,-27000,-18160,5400,9041,0
13500,-27000,-11571,-23823,-27000,-27000,-18000,-22124,27000,7363,19800,-13500,-27000,-27000,-27000,-11640,5400,9042,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-1401,-27000,17181,-14400,-27000,-27000,-27000,-27000,-19725,-27000,9043,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-20539,27000,-22090,19800,-27000,-27000,-27000,-27000,-20850,-16200,9044,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-19808,27000,7363,27000,-13500,-27000,-27000,-27000,-16020,-16200,9045,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-14810,27000,-7363,5400,-13500,-27000,-27000,-27000,-13400,-16200,9046,0
0,-27000,-11571,-23823,-27000,-27000,-18000,-23221,-27000,17181,16200,-27000,-27000,-27000,-27000,-19500,-16200,9047,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-9812,27000,12272,12600,-13500,-27000,-27000,-27000,-10619,-16200,9048,0
13500,-27000,-27000,-14294,-27000,-27000,-18000,-23586,27000,-17181,-12600,-13500,-27000,-27000,-27000,-14935,5400,9050,0
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-25171,27000,22090,-7200,-13500,-27000,-27000,-27000,-18415,-16200,9052,0
13500,-27000,-19285,-20647,-27000,-27000,-27000,-16273,27000,2454,3600,-27000,-27000,-27000,-27000,-17310,-16200,9055,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-24805,27000,27000,-9000,-27000,-27000,-27000,-27000,-18100,-27000,9056,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-24318,27000,17181,-9000,-27000,-27000,-27000,-27000,-17500,-27000,9057,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-24927,-27000,17181,-27000,-13500,-27000,-27000,-27000,-15667,-16200,9058,0
0,-27000,-19285,-20647,-27000,-27000,-27000,4205,-27000,12272,-3600,-27000,-27000,-27000,-27000,-19333,-27000,9059,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-2255,27000,12272,-19800,-27000,-27000,-27000,-27000,-18925,-27000,9060,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-26146,27000,17181,1800,-13500,-27000,-27000,-27000,-20000,-16200,9062,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-27000,27000,-17181,12600,-13500,-27000,-27000,-27000,-13900,-27000,9063,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-9690,27000,2454,-27000,-13500,-27000,-27000,-27000,-18450,-16200,9064,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24196,27000,22090,-9000,-13500,-27000,-27000,-27000,-15800,-16200,9066,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-24074,-27000,27000,-21600,-13500,-27000,-27000,-27000,-14650,-16200,9067,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-17735,27000,27000,-23400,-13500,-27000,-27000,-27000,-19080,-16200,9068,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-15907,27000,-7363,10800,-13500,-27000,-27000,-27000,-16035,-16200,9069,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-26268,27000,7363,9000,-27000,-27000,-27000,-27000,-19500,-27000,9070,0
0,-27000,-11571,-11117,9000,-27000,-27000,6765,27000,12272,-19800,-27000,-27000,-27000,-27000,-18086,-16200,9071,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-14200,27000,7363,-18000,-13500,-27000,-27000,-27000,-16290,-16200,9073,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-9812,27000,12272,12600,-13500,-27000,-27000,-27000,-10619,-16200,9075,0
-13500,-27000,-27000,-23823,9000,-27000,-27000,-19442,27000,12272,9000,-27000,-27000,-27000,-27000,-19500,-27000,9076,0
0,-27000,-27000,-20647,9000,-27000,-27000,-27000,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,9077,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-10422,27000,-17181,14400,-13500,-27000,-27000,-27000,-20145,-27000,9080,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-25537,27000,-27000,0,-13500,-27000,-27000,-27000,-18100,-16200,9081,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-21514,-27000,17181,0,-13500,-27000,-27000,-27000,-19146,-5400,9082,0
13500,-27000,-11571,-20647,-27000,-27000,-18000,-26024,27000,-7363,19800,-13500,-27000,-27000,-27000,-9366,5400,9085,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-22733,27000,12272,18000,-27000,-27000,-27000,-27000,-17100,-27000,9086,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-25659,27000,-27000,-21600,-27000,-27000,-27000,-27000,-20000,-27000,9088,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26390,27000,7363,7200,-13500,-27000,-27000,-27000,-14000,-16200,9089,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-27000,27000,22090,-16200,0,27000,-27000,-26068,-19500,-27000,9090,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-19076,27000,22090,5400,-13500,-27000,-27000,-27000,-20642,-27000,9091,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-20417,27000,-12272,-25200,-27000,-27000,-27000,-27000,-19500,-27000,9092,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-18467,27000,17181,3600,-13500,-27000,-27000,-27000,-17280,-5400,9093,0
0,-27000,-19285,-20647,-27000,-27000,-18000,-24805,27000,27000,25200,-13500,-27000,-27000,-27000,-12200,-5400,9094,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-18345,27000,-17181,-23400,-13500,-27000,-27000,-27000,-17475,-27000,9095,0
0,-27000,-11571,-23823,-27000,-27000,-18000,-21636,-27000,22090,-14400,-27000,-27000,-27000,-27000,-21000,-27000,9096,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-14688,27000,-7363,5400,-13500,-27000,-27000,-27000,-12960,-5400,9098,0
0,-27000,-27000,-23823,9000,-27000,-27000,-20295,27000,-12272,-18000,-27000,-27000,-27000,-27000,-16600,-27000,9099,0
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-25537,27000,17181,-25200,-13500,-27000,-27000,-27000,-26400,-27000,9101,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,9102,0
13500,-27000,-11571,-23823,-27000,-27000,-18000,-5058,27000,17181,-14400,-13500,-27000,-27000,-27000,-12869,5400,9103,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,18954,27000,17181,-3600,-27000,-27000,-27000,-27000,-18000,-27000,9104,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-26146,27000,22090,14400,-13500,-27000,-27000,-27000,-17187,-5400,9105,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26390,27000,-22090,-25200,-13500,-27000,-27000,-27000,-19100,-16200,9107,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-21148,27000,22090,-18000,-13500,-27000,-27000,-27000,-19080,-16200,9109,0
0,-27000,-11571,-11117,-9000,-27000,-27000,-11519,27000,17181,-23400,-13500,-27000,-27000,-27000,-16200,-5400,9110,0
13500,-27000,-27000,-20647,9000,-27000,-18000,-20051,27000,17181,-7200,-13500,-27000,-27000,-27000,-6750,-5400,9111,0
0,-16200,-11571,-17470,-27000,-27000,0,-25902,27000,12272,25200,-13500,-27000,-27000,-27000,-2500,-16200,9112,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26756,27000,22090,25200,0,27000,-22846,-21413,-20500,-16200,9113,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-26634,-27000,7363,-3600,-13500,-27000,-27000,-27000,-14333,-5400,9114,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-22489,27000,22090,-7200,-27000,-27000,-27000,-27000,-20250,-27000,9115,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,22090,23400,-27000,-27000,-27000,-27000,-19500,-27000,9118,0
0,-27000,-19285,-20647,-27000,-27000,-18000,-18711,27000,-2454,-23400,-13500,-27000,-27000,-27000,-13260,-16200,9122,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-14932,27000,-22090,5400,0,-27000,-27000,-27000,-19000,-27000,9123,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-25171,27000,-17181,-7200,-13500,-27000,-27000,-27000,-17000,-16200,9124,0
0,-27000,-27000,-20647,-27000,27000,-18000,-16273,27000,12272,0,-13500,-27000,-27000,-27000,-11160,-16200,9125,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-18589,27000,-2454,1800,-13500,-27000,-27000,-27000,-14310,-16200,9128,0
0,-27000,-27000,-17470,-9000,-27000,-27000,-23465,27000,-17181,12600,-27000,-27000,-27000,-27000,-20520,-27000,9131,0
0,-21600,-11571,-20647,9000,-27000,-27000,-24927,27000,-7363,-16200,-13500,-27000,-27000,-27000,-12162,-5400,9132,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,27000,-12272,-3600,13500,-27000,-27000,-27000,-17500,-27000,9133,0
0,-27000,-11571,-17470,-27000,-27000,-27000,5668,27000,17181,-12600,-27000,-27000,-27000,-27000,-18925,-27000,9134,0
0,-27000,-27000,-23823,-27000,27000,-27000,-26024,27000,-2454,12600,-13500,-27000,-27000,-27000,-17000,-16200,9135,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-24562,27000,-17181,5400,-13500,-27000,-27000,-27000,-16233,-27000,9137,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-14322,27000,-7363,0,-27000,-27000,-27000,-27000,-19500,-27000,9138,0
0,-27000,-19285,-11117,-27000,-27000,-27000,-9446,27000,2454,16200,-13500,-27000,-27000,-27000,-16913,-16200,9142,0
13500,-27000,-11571,-17470,-27000,-27000,0,-17979,27000,-22090,9000,-27000,-27000,-27000,-27000,-15800,-27000,9144,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-19442,27000,17181,-5400,-13500,-27000,-27000,-27000,-13769,-5400,9145,0
0,-27000,-11571,-23823,9000,-27000,-27000,-8715,27000,-27000,-25200,-27000,-27000,-27000,-27000,-16900,-27000,9146,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-17004,27000,-12272,-27000,-13500,-27000,-27000,-27000,-18810,-27000,9147,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-17004,27000,-2454,25200,-13500,-27000,-27000,-27000,-18199,-16200,9148,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-23221,27000,-2454,18000,-13500,-27000,-27000,-27000,-17190,-16200,9149,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-17370,27000,-12272,21600,-13500,-27000,-27000,-27000,-14462,-27000,9151,0
0,-16200,-19285,-17470,-27000,-27000,0,-26634,27000,-22090,23400,-13500,-27000,-27000,-27000,-8025,-27000,9153,0
-13500,-27000,-27000,-23823,-27000,-27000,-18000,-26756,27000,-17181,-25200,-27000,-27000,-27000,-27000,-21500,-27000,9154,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-22002,27000,22090,-25200,-27000,-27000,-27000,-27000,-19500,-27000,9155,0
0,-21600,-11571,-11117,-27000,-27000,-18000,-10300,27000,17181,-1800,-13500,-27000,-27000,-27000,-15572,-16200,9156,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26512,27000,-22090,0,-27000,-27000,-27000,-27000,-19720,-27000,9157,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26756,27000,-27000,25200,-13500,-27000,-27000,-27000,-19000,-16200,9158,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-22002,27000,-22090,-16200,-27000,-27000,-27000,-27000,-20500,-27000,9159,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-22855,-27000,17181,3600,-27000,-27000,-27000,-27000,-20070,-27000,9162,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-16395,27000,-17181,7200,-13500,-27000,-27000,-27000,-21306,-16200,9163,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-20173,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15000,-27000,9166,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-22611,27000,12272,16200,-13500,-27000,-27000,-27000,-19793,-16200,9167,0
13500,-27000,-27000,-23823,-27000,-27000,-18000,-22124,27000,17181,-1800,-13500,-27000,-27000,-27000,-9360,-5400,9168,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-304,-27000,12272,-21600,-27000,-27000,-27000,-27000,-19333,-27000,9171,0
-13500,-27000,-11571,-17470,-27000,-27000,-18000,-20417,27000,22090,-18000,0,-27000,-27000,-27000,-17600,-27000,9173,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-60,27000,27000,27000,-27000,-27000,-27000,-27000,-19872,-27000,9175,0
