Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,RowNum,Segmentation
-70,70,-12,70,-52,10,70,-17,46,4379,C
-70,70,-4,70,-70,-60,-70,-52,46,4380,C
70,-70,-24,70,-35,-70,-70,-70,70,4381,A
-70,70,-16,70,-52,-60,70,-17,46,4382,A
-70,70,-26,-70,-35,-60,0,0,70,4383,A
70,70,-52,-70,-70,-10,70,0,-46,4384,A
-70,70,38,70,-70,-60,0,-52,46,4385,C
-70,70,-20,70,17,-70,0,-52,46,4386,B
-70,70,2,70,-70,-70,70,-52,-70,4387,A
-70,70,-24,-70,-35,-60,0,-52,70,4388,A
-70,-70,-56,70,-17,-60,-70,-52,-70,4389,B
70,70,16,-70,17,-30,-70,-70,70,4390,B
70,70,-32,-70,17,-70,-70,-52,46,4391,A
-70,70,30,-70,35,-70,-70,-70,46,4392,D
70,70,70,70,-17,-10,0,-17,-46,4393,A
-70,-70,-50,-70,-17,-70,-70,-35,46,4394,A
70,-70,-30,70,-70,0,-70,-52,46,4395,B
-70,-70,-70,-70,70,-40,-70,-17,46,4396,D
-70,70,54,70,35,-60,70,-52,46,4397,B
-70,70,-16,70,-52,-50,0,-17,-46,4398,B
-70,70,-22,-70,-52,-60,70,0,46,4399,C
-70,-70,-34,-70,0,-70,-70,-70,46,4400,D
-70,70,-46,70,-17,-70,-70,-52,46,4401,A
-70,70,-32,-70,-70,-70,0,-52,46,4402,C
-70,70,-36,-70,-70,20,-70,-35,0,4403,A
70,-70,-44,70,-35,-70,-70,-52,70,4404,D
70,70,0,-70,17,-70,0,-17,70,4405,B
-70,-70,-34,70,-35,20,-70,-70,46,4406,B
-70,70,-32,70,-17,-70,-70,-52,70,4407,A
-70,70,52,70,35,-50,-70,-70,46,4408,A
-70,70,-46,70,-35,10,0,-52,46,4409,A
-70,-70,-42,-70,-35,-40,-70,-35,0,4410,D
-70,70,-8,70,0,-70,-70,0,46,4411,D
-70,70,26,70,-52,-70,70,-17,46,4412,C
-70,70,-36,-70,17,-60,-70,17,46,4413,A
70,70,-54,-70,0,-70,-70,0,70,4414,D
-70,-70,-48,70,-35,-70,-70,-52,-70,4415,A
-70,-70,-24,70,-35,-30,-70,-52,46,4416,B
-70,-70,-26,70,-70,70,-70,-52,-46,4417,A
-70,-70,-48,-70,70,-50,-70,0,46,4418,D
70,70,-4,-70,17,0,0,0,70,4419,B
-70,-70,-42,70,17,-10,-70,-70,46,4420,D
70,-70,-10,70,-70,-60,-70,-70,-46,4421,B
-70,-70,-62,-70,-70,-60,-70,-35,46,4422,D
70,70,-36,70,-17,-60,0,-52,46,4423,A
70,-70,-4,70,-70,-50,-70,-70,46,4424,B
70,70,-14,-70,17,10,-70,-70,46,4425,A
70,-70,-52,70,70,-60,-70,0,46,4426,C
-70,70,-6,70,-70,-30,0,-17,-70,4427,B
-70,70,10,70,70,-70,-70,-35,70,4428,D
70,70,14,70,-70,-70,-70,-70,46,4429,C
-70,-70,-42,70,-35,20,-70,-70,46,4430,A
70,-70,-54,70,70,-60,-70,0,70,4431,C
-70,-70,-62,-70,0,-70,-70,-17,-46,4432,C
70,-70,-48,-70,0,-30,-70,-35,46,4433,B
-70,70,-14,70,-70,-60,-70,-35,46,4434,B
70,70,62,70,35,-70,-70,-70,-70,4435,D
-70,70,-20,70,-70,20,70,-52,70,4436,B
70,-70,-70,-70,70,-70,-70,-17,-70,4437,D
-70,70,66,-70,-70,-60,-70,-70,46,4438,A
-70,70,-26,70,-70,-60,0,-52,70,4439,C
-70,70,-56,70,-17,-60,-70,-52,46,4440,A
70,70,-10,70,-70,-60,70,-35,46,4441,C
70,70,4,70,-17,-70,0,-52,46,4442,B
70,-70,-42,-70,-17,-60,-70,-35,46,4443,A
70,-70,-30,70,-70,0,-70,35,-46,4444,C
70,-70,-44,-70,-35,-60,-70,-52,46,4445,A
70,70,-34,-70,-52,20,0,0,70,4446,A
-70,-70,-32,70,70,-70,-70,-52,46,4447,D
70,70,-26,70,-35,-60,-70,-52,46,4448,A
-70,-70,-70,-70,70,-20,-70,-17,70,4449,D
70,-70,-54,-70,70,-70,-70,17,-23,4450,A
-70,-70,-52,70,70,20,-70,-52,46,4451,D
-70,70,-12,-70,-70,-60,0,-17,46,4452,C
-70,70,-6,-70,-17,-60,0,-35,46,4453,B
70,70,-8,70,-70,-60,0,-52,46,4454,C
-70,70,-48,70,70,-60,-70,-35,-70,4455,D
-70,70,-32,70,-52,-10,70,-35,46,4456,D
-70,70,10,-70,17,-60,0,-35,46,4457,C
-70,-70,-64,-70,0,-70,-70,0,23,4458,D
-70,-70,-48,-70,70,-70,-70,17,46,4459,B
70,-70,-30,70,-35,20,-70,-52,46,4460,B
-70,70,-32,70,-70,-70,-70,-35,46,4461,A
-70,70,2,70,-35,-70,-70,-70,46,4462,C
-70,70,-6,70,-70,-60,0,-52,46,4463,C
-70,-70,-12,70,-70,20,-70,-52,46,4464,B
-70,70,-2,70,-70,-10,0,-52,46,4465,B
70,70,-22,-70,-52,-70,0,0,70,4466,A
-70,-70,-42,-70,70,-70,-70,-35,46,4467,D
70,-70,-56,-70,-70,-60,-70,-70,70,4468,B
-70,70,28,70,-17,-60,0,-52,46,4469,C
-70,70,-34,70,-17,-30,0,-52,-46,4470,B
-70,70,16,70,-70,-70,70,-52,46,4471,C
-70,-70,-42,70,-35,-30,-70,0,46,4472,D
70,70,-10,70,-70,-70,-70,-70,46,4473,B
-70,70,32,70,35,10,0,-52,46,4474,C
70,70,12,70,-70,-70,70,-52,46,4475,C
-70,-70,-16,-70,-70,-50,-70,-70,46,4476,B
70,70,-10,70,52,-60,-70,-52,-70,4477,B
-70,70,44,70,35,-60,-70,-52,-70,4478,A
-70,70,0,70,17,-30,-70,-35,-70,4479,B
-70,70,58,-70,-52,-60,70,-35,46,4480,B
70,70,50,70,35,-60,70,-52,46,4481,B
70,70,-8,70,17,-70,-70,-70,-46,4482,B
-70,70,-32,-70,17,50,0,0,70,4483,B
70,70,-36,-70,-70,-70,-70,-52,46,4484,B
70,70,-44,-70,52,50,0,-52,46,4485,B
-70,-70,-64,-70,0,-60,-70,0,46,4486,B
-70,-70,34,70,-17,-60,-70,-52,46,4487,C
70,-70,-52,-70,17,-60,-70,-17,-23,4488,A
-70,70,-20,70,-70,-50,0,-17,-70,4489,C
-70,-70,-48,-70,70,-60,-70,17,46,4490,D
-70,-70,-52,-70,17,-70,-70,0,46,4491,D
70,70,-10,-70,-70,10,0,-35,46,4492,A
-70,-70,-66,-70,70,-30,-70,0,-46,4493,D
-70,-70,-30,70,-17,-60,-70,-70,0,4494,A
70,-70,-48,-70,52,-60,-70,17,46,4495,D
70,70,-10,70,-35,-60,0,-17,46,4496,C
70,-70,22,70,35,-70,-70,-70,46,4497,A
-70,70,-4,-70,17,-60,0,35,70,4498,B
-70,70,4,-70,0,-60,0,-35,70,4499,B
70,70,64,70,35,20,70,-52,46,4500,C
-70,70,64,70,-52,-60,70,-52,46,4501,C
-70,70,10,70,-70,-30,70,-52,0,4502,D
-70,70,-30,70,-35,-40,0,-52,46,4503,C
70,70,-10,70,-70,30,-70,-52,46,4504,B
70,-70,-40,-70,17,20,-70,-17,-70,4505,B
-70,70,-30,70,-17,20,0,-35,46,4506,B
70,70,-8,70,-70,-60,0,-17,46,4507,C
70,70,-10,70,-70,10,0,-52,46,4508,A
-70,-70,-50,70,70,0,-70,-17,-46,4509,C
70,70,-40,70,-35,-70,0,-52,46,4510,B
-70,70,-52,-70,-17,-70,-70,-70,70,4511,A
-70,70,-28,70,-70,-40,0,-17,46,4512,B
70,70,66,-70,35,-70,-70,-70,46,4513,C
70,70,-4,70,-70,-60,70,0,46,4514,C
-70,70,-14,70,-52,-60,70,0,46,4515,B
70,-70,2,-70,-17,-40,-70,-70,46,4516,A
-70,-70,-28,-70,-17,-70,-70,-17,46,4517,A
-70,70,18,70,-70,-60,0,-17,46,4518,A
-70,70,60,70,35,-70,70,-52,46,4519,C
-70,70,-24,70,-52,0,70,-52,46,4520,C
-70,-70,-52,70,70,-50,-70,-17,23,4521,A
-70,-70,-36,70,-35,-40,-70,-70,46,4522,A
70,70,-12,70,-70,-10,-70,-52,46,4523,B
-70,70,-44,70,17,-60,-70,-52,46,4524,D
70,-70,-30,70,70,-70,-70,-17,46,4525,A
-70,-70,-66,-70,70,-60,-70,-35,-70,4526,D
-70,-70,-44,70,-35,10,-70,17,-46,4527,A
-70,-70,58,70,35,-70,-70,-70,46,4528,D
-70,70,-24,70,-35,-70,-70,-52,46,4529,B
70,70,-30,70,-70,-60,0,-52,70,4530,C
-70,70,14,70,-52,-20,70,-52,46,4531,B
70,70,-10,70,52,50,-70,-70,46,4532,A
-70,70,-26,70,-35,-60,0,-52,46,4533,B
70,-70,-12,70,-70,-70,-70,-70,46,4534,B
-70,70,0,70,-52,-30,70,-17,46,4535,D
-70,70,36,-70,-70,-60,-70,-70,46,4536,B
-70,70,18,70,-17,-70,-70,-70,46,4537,A
-70,70,-22,70,-70,-20,0,-52,46,4538,C
-70,70,-26,-70,-17,70,0,-35,46,4539,D
70,70,18,70,-70,-60,0,0,-70,4540,C
-70,-70,-56,70,-70,60,-70,-35,46,4541,A
-70,70,-8,70,-52,-50,70,-17,-46,4542,B
70,-70,-50,-70,70,-70,-70,17,-23,4543,A
70,70,30,70,-70,-70,70,-52,46,4544,C
-70,-70,-44,-70,70,-70,-70,0,70,4545,C
70,70,-34,70,-70,-60,0,0,46,4546,C
-70,-70,-64,-70,70,20,-70,-17,-70,4547,D
70,-70,-24,70,70,50,-70,-70,23,4548,A
70,-70,-44,70,-70,60,-70,-52,46,4549,B
-70,70,-4,70,-52,0,70,-17,46,4550,C
-70,70,2,70,-70,-60,-70,-35,-70,4551,A
70,70,14,-70,17,-60,0,-52,46,4552,C
-70,-70,-44,70,-70,-60,-70,-35,46,4553,D
70,70,2,70,-70,-60,70,-17,46,4554,B
70,-70,-40,70,-70,-70,-70,0,-70,4555,C
70,70,-6,70,-70,-60,0,0,-46,4556,C
-70,70,34,-70,-17,-60,-70,-52,46,4557,A
70,70,8,-70,35,-70,70,-17,46,4558,C
-70,70,22,70,-70,-20,70,-52,46,4559,A
70,70,42,70,-70,-60,70,-52,46,4560,C
70,-70,16,70,17,-70,-70,-70,46,4561,B
70,-70,-30,70,70,-70,-70,0,46,4562,D
70,-70,-52,70,52,-40,-70,35,46,4563,D
70,70,-6,70,-70,-70,70,-52,-70,4564,C
-70,-70,-52,70,-17,20,-70,-70,46,4565,A
-70,-70,-40,-70,70,20,-70,-35,0,4566,C
70,70,-54,-70,-35,-70,0,-35,70,4567,D
-70,-70,-16,70,-17,-60,-70,-52,46,4568,A
-70,-70,-56,70,-35,0,-70,-70,46,4569,A
-70,70,-32,70,-70,-10,-70,-70,46,4570,B
70,70,-32,70,-70,-20,0,-35,46,4571,B
70,70,12,70,-70,10,70,17,46,4572,C
-70,70,-12,70,-35,-70,0,-17,46,4573,A
70,70,-22,70,-70,10,-70,-70,46,4574,A
-70,70,24,70,-70,-70,-70,-17,-46,4575,C
-70,70,-26,70,-70,20,0,-35,46,4576,C
-70,-70,-64,-70,70,60,-70,17,46,4577,D
70,-70,-22,-70,-35,10,-70,-70,-70,4578,A
-70,70,6,70,-35,-20,0,-52,46,4579,C
-70,-70,-60,-70,70,-30,-70,-35,46,4580,D
70,70,-2,70,-70,-50,0,-17,46,4581,C
-70,70,-22,70,-35,-60,0,-52,23,4582,C
-70,-70,-50,-70,-35,-70,-70,-17,-70,4583,D
-70,70,-20,70,-70,20,0,-35,46,4584,A
-70,-70,-46,70,-35,-40,-70,-52,46,4585,D
-70,-70,-54,-70,70,-60,-70,17,70,4586,A
-70,70,64,70,-52,-70,70,-52,-46,4587,C
-70,70,-2,70,-17,-70,0,-52,46,4588,C
70,70,-20,-70,17,-70,-70,-70,46,4589,A
-70,-70,-40,70,70,-40,-70,-70,46,4590,D
-70,70,-56,70,70,20,-70,-52,46,4591,C
70,70,2,70,-70,-60,-70,-70,46,4592,B
70,70,-12,70,17,20,0,-17,-46,4593,C
-70,-70,-52,-70,-35,20,-70,-17,46,4594,D
-70,70,-30,70,70,10,0,-17,46,4595,C
70,70,30,70,-70,-50,0,70,-23,4596,C
-70,-70,-68,-70,-35,-60,-70,0,70,4597,C
70,-70,-50,-70,0,20,-70,-52,-70,4598,D
-70,70,22,70,-70,-60,70,-52,46,4599,C
70,70,-56,-70,52,40,0,-35,46,4600,D
70,-70,-2,70,-70,-60,-70,-52,46,4601,A
-70,70,-48,70,-17,-70,-70,-52,-46,4602,D
-70,-70,-44,70,70,-70,-70,-35,-70,4603,D
70,-70,-34,70,0,20,-70,-70,-70,4604,C
-70,70,-4,70,-70,-50,-70,-52,46,4605,A
-70,70,12,-70,-52,-70,70,-52,46,4606,B
70,-70,-62,-70,70,20,-70,-17,46,4607,D
-70,70,-50,70,17,20,0,-52,-70,4608,C
70,70,-2,70,-70,-60,0,-35,46,4609,C
70,-70,-50,-70,-35,-70,-70,-17,46,4610,C
70,70,-32,70,-70,-20,0,-52,46,4611,B
-70,70,0,70,-35,-50,0,-35,46,4612,C
70,-70,-60,-70,35,-70,-70,17,-70,4613,B
70,70,42,70,35,-70,70,-52,46,4614,B
-70,70,0,70,-70,-70,70,-17,46,4615,C
-70,70,-46,70,-70,50,0,-52,46,4616,B
70,70,-44,-70,-17,-70,0,-52,-70,4617,A
-70,-70,-52,70,-35,-70,-70,0,46,4618,B
-70,70,22,70,35,-70,-70,-70,46,4619,A
-70,70,-2,-70,-17,-70,0,-52,70,4620,B
70,-70,-4,-70,17,10,-70,17,70,4621,D
70,70,-46,70,17,10,0,0,70,4622,D
-70,-70,-22,70,-70,40,-70,-52,46,4623,C
70,-70,-68,-70,70,20,-70,52,-23,4624,D
70,-70,-34,-70,17,70,-70,-17,46,4625,D
70,70,-20,70,70,-70,0,-52,-70,4626,A
-70,70,62,-70,35,-70,-70,-70,46,4627,D
70,70,-12,70,-70,-60,0,-52,0,4628,C
70,70,12,70,35,-70,-70,-52,46,4629,D
70,-70,-32,70,-35,-20,-70,-70,-46,4630,B
-70,-70,-44,70,70,-70,-70,-52,70,4631,C
-70,-70,-32,70,-70,-30,-70,35,0,4632,A
-70,70,-36,70,17,-60,0,-17,-70,4633,A
-70,-70,-6,70,-70,-60,-70,-70,-46,4634,B
-70,-70,-64,-70,70,-60,-70,-17,70,4635,D
-70,70,10,-70,-17,-60,0,-52,0,4636,C
70,-70,-66,-70,70,-60,-70,0,70,4637,D
70,-70,-8,70,17,20,-70,-70,46,4638,A
-70,70,16,70,-52,-70,70,-17,46,4639,C
-70,70,14,70,-70,-70,0,0,46,4640,C
70,70,-24,-70,0,-20,0,-35,46,4641,A
-70,70,-64,-70,-35,-60,-70,-35,-70,4642,D
70,70,-30,-70,17,-60,0,17,70,4643,B
70,70,-10,70,-70,-50,-70,-52,46,4644,C
-70,70,-20,70,70,-60,70,-17,70,4645,B
-70,70,-30,70,-17,-50,0,-52,46,4646,B
-70,-70,-42,-70,-35,30,-70,-52,46,4647,D
70,-70,-30,70,70,10,-70,-52,46,4648,D
70,-70,-20,70,-70,-70,-70,-35,46,4649,A
-70,-70,44,70,35,-70,-70,-52,46,4650,A
-70,-70,-46,70,70,20,-70,0,46,4651,D
-70,-70,-44,-70,70,-60,-70,-17,0,4652,D
-70,-70,-60,-70,70,-70,-70,-35,-70,4653,D
-70,70,32,-70,35,-70,70,-35,23,4654,B
-70,-70,-48,-70,0,-60,-70,-52,46,4655,D
-70,70,34,70,-70,-60,0,-52,46,4656,C
-70,-70,-66,-70,0,-70,-70,-35,-70,4657,B
-70,70,-52,-70,-17,70,0,-52,46,4658,A
-70,70,-52,70,70,-60,70,-52,46,4659,D
70,-70,-70,-70,70,-70,-70,-17,70,4660,D
70,70,-24,70,-70,20,70,-52,-46,4661,B
-70,70,26,-70,35,-60,0,-52,46,4662,A
70,70,-50,70,-70,-70,-70,-52,0,4663,A
-70,70,-16,-70,-70,-60,0,-17,46,4664,B
-70,70,-34,-70,-52,10,70,-17,46,4665,C
70,70,66,70,-70,-60,0,-52,46,4666,C
70,70,-2,70,-70,-40,-70,-70,46,4667,A
70,-70,-42,-70,70,-60,-70,-35,46,4668,D
70,-70,-22,70,17,-60,-70,35,70,4669,A
-70,-70,-62,-70,70,10,-70,0,-46,4670,D
70,-70,-70,-70,-35,-50,-70,-17,46,4671,D
70,-70,-54,-70,-35,-60,-70,-17,-46,4672,D
70,70,24,-70,17,-10,0,-17,-23,4673,B
-70,70,30,-70,35,-60,-70,-52,23,4674,B
70,70,-8,70,-70,-10,-70,-52,46,4675,C
-70,70,14,70,-35,-40,-70,-52,46,4676,A
70,-70,-12,70,-70,-70,-70,-70,23,4677,C
-70,70,10,70,-52,-70,70,0,46,4678,C
-70,70,-30,70,-70,-40,0,-17,46,4679,B
-70,70,2,70,-70,10,0,-52,-46,4680,C
70,-70,-56,-70,52,-60,-70,-70,-46,4681,D
-70,-70,-34,-70,-70,-50,-70,-17,46,4682,A
-70,70,-24,70,-17,-70,-70,-70,46,4683,A
70,-70,-28,-70,17,-60,-70,-35,-70,4684,A
70,-70,-40,-70,17,-70,-70,0,-70,4685,D
70,70,48,-70,35,-70,70,-35,46,4686,B
70,70,66,-70,35,-70,-70,-70,70,4687,A
-70,-70,-68,-70,70,-60,-70,17,70,4688,D
70,70,12,70,-70,-60,70,-17,46,4689,C
-70,70,46,-70,35,-60,70,-52,46,4690,C
70,70,-20,-70,-17,-20,-70,-70,-70,4691,D
70,70,-4,70,-70,-10,0,-35,46,4692,C
-70,-70,-70,-70,-35,-70,-70,0,-46,4693,C
70,-70,-14,70,-70,-70,-70,-52,46,4694,B
70,-70,-66,-70,70,-60,-70,0,46,4695,D
70,-70,-52,70,70,-70,-70,0,70,4696,A
-70,70,-54,70,-70,-70,-70,-52,23,4697,C
70,70,6,70,-70,-70,70,-35,-70,4698,C
-70,70,-30,70,-70,-50,-70,-52,46,4699,C
-70,70,-24,-70,-35,-60,-70,-35,46,4700,A
70,70,-30,-70,17,-70,-70,-35,70,4701,A
70,-70,-46,70,70,-70,-70,-70,46,4702,D
-70,70,-32,-70,-17,-50,-70,-35,46,4703,A
-70,70,-50,70,-70,20,0,-52,46,4704,A
-70,70,-20,-70,-70,-60,70,-35,46,4705,B
-70,-70,-64,-70,-35,-70,-70,0,0,4706,D
-70,70,-40,70,-70,-60,0,-35,46,4707,A
-70,70,48,70,35,-60,70,-52,46,4708,A
-70,-70,-60,-70,70,-60,-70,0,-70,4709,D
70,-70,-52,-70,70,20,-70,-52,46,4710,A
70,70,-16,70,-70,-60,0,-35,46,4711,B
-70,-70,-44,-70,-35,-70,-70,-70,46,4712,D
70,-70,-32,70,70,-60,-70,-35,46,4713,C
-70,-70,-40,70,-17,20,-70,-52,46,4714,D
70,-70,-42,-70,-35,0,-70,-17,-70,4715,D
-70,70,-20,70,-70,20,-70,-52,46,4716,C
-70,70,-24,70,17,-60,0,-52,46,4717,C
70,70,2,-70,-70,-60,-70,-52,-70,4718,B
-70,70,14,-70,17,20,0,-17,46,4719,C
70,-70,-30,-70,-70,60,-70,-52,70,4720,D
-70,70,16,70,-17,-70,0,17,46,4721,C
70,-70,-40,-70,0,-70,-70,-17,-70,4722,D
-70,70,0,70,-17,-60,0,-52,46,4723,B
-70,-70,-30,70,-35,-70,-70,-35,46,4724,A
-70,70,-4,-70,-70,-50,0,-17,0,4725,C
70,70,34,-70,17,-50,-70,-70,46,4726,B
70,-70,-54,-70,52,-70,-70,17,-70,4727,A
70,70,60,70,35,-60,-70,-70,46,4728,A
-70,70,4,-70,35,-70,70,-52,46,4729,C
-70,-70,-52,-70,0,10,-70,-17,70,4730,D
-70,-70,-34,-70,17,-40,-70,-35,46,4731,D
70,70,32,70,-70,-60,-70,-35,0,4732,B
-70,-70,-62,-70,70,-70,-70,-17,-46,4733,D
-70,70,-10,70,-70,-30,-70,-70,46,4734,B
70,70,-24,70,-70,20,0,-52,46,4735,C
-70,70,46,70,35,-70,-70,-52,-70,4736,C
-70,70,36,70,-70,-10,-70,-70,46,4737,D
70,-70,-64,-70,70,-60,-70,-35,-70,4738,D
70,-70,-48,70,70,-40,-70,-17,-46,4739,C
70,-70,-48,70,-70,0,-70,35,70,4740,D
-70,-70,-70,-70,70,-70,-70,-52,70,4741,D
70,70,-30,70,17,-70,0,-52,46,4742,B
70,70,-10,70,52,-40,0,-52,-70,4743,B
70,70,-10,70,-35,-60,0,-52,-46,4744,A
-70,-70,-42,70,70,20,-70,0,46,4745,D
-70,-70,-40,-70,70,-40,-70,0,-46,4746,B
-70,70,-12,-70,-70,-70,0,0,70,4747,A
-70,70,18,70,-70,-60,0,-35,70,4748,C
-70,70,22,70,35,40,70,-52,46,4749,C
-70,70,-62,-70,70,-60,0,-17,0,4750,D
70,70,-22,-70,17,-30,-70,-70,46,4751,B
-70,70,-20,-70,-70,10,-70,-70,46,4752,A
-70,-70,-52,70,-70,-20,-70,-17,-70,4753,B
-70,-70,-22,70,-70,0,-70,-70,46,4754,A
-70,70,-16,70,-52,-60,70,-35,46,4755,C
-70,-70,-40,70,-35,20,-70,17,70,4756,D
-70,70,8,-70,-52,-70,70,-17,-70,4757,B
-70,-70,-64,-70,-35,-70,-70,-35,46,4758,A
70,-70,62,70,52,-30,-70,-70,46,4759,D
-70,-70,-24,-70,-35,-60,-70,-35,46,4760,B
70,70,6,-70,17,-70,-70,-70,-70,4761,B
-70,70,-30,-70,-35,-70,0,0,46,4762,A
-70,70,-6,70,-70,-70,0,0,46,4763,C
-70,-70,-54,-70,70,-60,-70,17,46,4764,C
-70,70,-56,70,-70,50,-70,-52,46,4765,A
-70,70,18,-70,-52,-60,70,-35,46,4766,C
70,-70,-46,70,17,-40,-70,-35,46,4767,D
70,70,-34,70,-35,-70,-70,-70,46,4768,B
70,-70,-62,-70,70,-60,-70,70,70,4769,D
-70,70,-22,70,-52,-60,70,0,46,4770,B
-70,-70,-64,-70,70,-60,-70,-52,-46,4771,D
-70,70,-30,70,-52,-70,70,-35,46,4772,C
70,-70,-56,70,17,10,-70,-35,46,4773,D
70,70,30,70,-70,-60,70,-52,46,4774,B
-70,70,0,70,-70,20,-70,-70,46,4775,B
-70,70,-34,70,-70,-60,-70,-52,46,4776,C
70,-70,-4,70,35,-10,-70,-70,46,4777,B
-70,-70,-20,70,-17,-20,-70,-70,-70,4778,D
-70,-70,-22,70,-70,-60,-70,-70,46,4779,B
-70,-70,-32,70,-70,0,-70,-52,46,4780,A
-70,70,24,-70,35,-70,70,-52,46,4781,B
-70,70,-28,70,-70,-60,0,-52,23,4782,A
70,-70,-64,-70,-17,-20,-70,0,70,4783,D
70,70,-50,70,-52,10,70,-52,46,4784,C
-70,-70,-54,70,70,-60,-70,-70,46,4785,D
-70,-70,-70,-70,70,10,-70,17,70,4786,D
-70,-70,-60,-70,70,-60,-70,52,70,4787,D
70,70,-16,70,-70,-60,0,0,-70,4788,B
70,70,22,-70,17,-60,0,-35,70,4789,A
70,70,66,-70,-70,-70,-70,-70,46,4790,A
70,70,4,70,-70,-20,0,-17,46,4791,C
-70,-70,-12,70,-70,-60,-70,-52,46,4792,B
70,-70,28,70,-35,-60,-70,-70,46,4793,A
-70,70,-26,70,-70,-10,-70,-70,46,4794,A
70,70,-24,70,-35,-70,-70,-70,46,4795,B
-70,70,24,70,-52,-60,70,-52,46,4796,C
-70,-70,-62,-70,-35,10,-70,-35,46,4797,D
-70,-70,-70,-70,0,-60,-70,-17,23,4798,D
-70,70,12,-70,-70,-70,-70,-70,46,4799,B
70,70,-26,-70,-70,-70,-70,-70,70,4800,D
-70,-70,-50,-70,-17,-60,-70,-52,46,4801,D
-70,70,-22,-70,-70,-10,-70,-52,46,4802,B
-70,-70,-14,70,-70,-60,-70,-52,46,4803,B
70,-70,-60,-70,70,20,-70,-17,70,4804,D
-70,70,-20,70,-70,-70,-70,-70,46,4805,B
70,-70,-66,-70,-17,-70,-70,17,-46,4806,B
70,-70,-52,70,17,-30,-70,-52,46,4807,D
-70,70,12,-70,-70,-70,0,-52,70,4808,B
70,70,34,70,35,-70,70,-52,46,4809,C
70,-70,-28,70,-17,0,-70,-70,46,4810,A
70,70,-36,70,-70,-60,-70,-52,46,4811,B
-70,-70,-68,-70,70,-60,-70,-17,0,4812,D
-70,-70,0,70,-70,-70,-70,-70,46,4813,A
-70,-70,-60,-70,70,-30,-70,70,-46,4814,D
70,70,-6,70,-70,-30,-70,-70,46,4815,B
-70,70,-36,70,-52,-30,70,-17,46,4816,C
-70,70,-42,70,-35,40,0,-52,46,4817,A
70,70,-40,-70,17,-20,70,-35,46,4818,D
70,-70,-60,-70,70,20,-70,-35,46,4819,D
70,-70,-46,70,-17,20,-70,-70,46,4820,D
70,-70,-50,-70,70,-40,-70,-52,46,4821,A
-70,70,-28,70,-70,-60,-70,-70,46,4822,B
-70,70,54,-70,35,-60,70,-52,46,4823,A
70,70,22,-70,17,-70,0,-52,46,4824,B
-70,70,-46,70,70,-70,-70,-52,46,4825,A
-70,-70,-26,70,-70,10,-70,-70,46,4826,B
-70,-70,-50,70,-70,-30,-70,17,70,4827,B
-70,70,-50,70,-35,-70,-70,70,70,4828,D
70,70,12,70,52,-60,-70,-17,46,4829,C
-70,70,-10,70,-17,-60,-70,-35,46,4830,A
-70,70,32,70,35,-40,-70,-70,46,4831,D
70,70,-28,70,-17,0,0,-52,46,4832,B
-70,70,-22,-70,-35,-20,0,0,46,4833,B
-70,70,-30,-70,-17,-60,0,-52,46,4834,B
-70,70,-20,70,-17,-60,0,-35,46,4835,B
70,70,58,70,35,-60,-70,-70,46,4836,B
-70,70,-20,70,-70,10,-70,-70,46,4837,B
70,70,-14,70,-70,-70,0,-17,46,4838,C
70,-70,-30,70,-70,10,-70,-70,46,4839,B
-70,70,30,-70,-52,-60,70,-52,46,4840,C
70,70,-30,70,-70,-60,0,-52,46,4841,C
-70,-70,-32,-70,70,-70,-70,0,-70,4842,A
-70,70,36,70,-52,-70,70,-52,46,4843,C
-70,70,-2,70,-70,-60,0,-17,46,4844,B
-70,70,62,70,35,-60,70,-52,70,4845,A
70,-70,-48,70,70,-10,-70,-35,46,4846,D
-70,-70,-54,-70,70,-70,-70,-17,-70,4847,C
70,-70,-40,70,-35,-70,-70,17,70,4848,C
70,-70,-26,70,70,-70,-70,-70,-46,4849,D
-70,70,50,70,35,-50,70,-52,46,4850,B
-70,-70,-36,-70,-70,-60,-70,-70,0,4851,A
70,70,28,70,35,-70,-70,-70,46,4852,C
-70,70,-34,70,-70,0,0,0,-46,4853,B
-70,70,-4,70,-52,-40,70,0,46,4854,C
-70,70,-56,70,-70,10,-70,-17,46,4855,D
-70,-70,-64,-70,70,-60,-70,-17,-46,4856,D
70,70,2,70,-70,-60,0,-17,-70,4857,C
-70,70,-36,-70,-52,-60,70,-35,46,4858,C
70,-70,-28,-70,17,-10,-70,-70,-70,4859,C
-70,70,58,-70,-52,-60,70,-52,46,4860,D
-70,70,-26,70,-70,20,-70,-52,46,4861,C
70,-70,-52,70,-70,-60,-70,0,46,4862,C
-70,70,-4,-70,-17,0,0,-35,46,4863,C
-70,70,-36,70,-70,-60,0,-35,46,4864,B
-70,70,6,70,-70,-70,-70,-52,46,4865,C
-70,70,-66,-70,70,-60,0,-17,0,4866,D
70,-70,-8,70,-70,-30,-70,-70,46,4867,A
-70,-70,-2,70,-17,-60,-70,-52,46,4868,B
-70,70,-28,70,70,-60,-70,-35,46,4869,D
-70,70,30,70,-52,-70,-70,-52,70,4870,B
70,-70,-54,70,-17,-10,-70,-52,46,4871,D
-70,70,-34,70,-70,10,-70,-17,70,4872,D
70,70,-56,70,17,-10,0,-52,46,4873,A
