no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-19285,-20647,-27000,-27000,-27000,7130,27000,12272,5400,-27000,-27000,-27000,-27000,-16000,-27000,9990,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-3595,-27000,12272,16200,-27000,-27000,-27000,-27000,-16800,-27000,9991,1
0,-27000,-11571,-11117,-9000,-27000,-27000,-7009,27000,2454,23400,-13500,-27000,-27000,-27000,-18075,-16200,9992,1
0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-27000,-27000,-27000,-27000,-15500,-16200,9993,1
13500,-27000,-27000,-14294,-27000,-27000,-18000,-13713,27000,7363,14400,-13500,-27000,-27000,-27000,-11790,-27000,9994,1
0,-27000,-19285,-23823,-27000,-27000,-27000,-4083,27000,7363,-5400,-13500,-27000,-27000,-27000,-16470,-27000,10000,1
0,-27000,-19285,-23823,-27000,-27000,-27000,6521,27000,-2454,-21600,-27000,-27000,-27000,-27000,-20720,-27000,10002,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-4936,27000,2454,-14400,-13500,-27000,-27000,-27000,-18450,-16200,10004,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-23830,27000,2454,-25200,-13500,-27000,-27000,-27000,-8300,-27000,10009,1
13500,-27000,-19285,-20647,-27000,-27000,-27000,-6887,27000,7363,-7200,-13500,-27000,-27000,-27000,-12330,-27000,10010,1
0,-27000,-27000,-17470,-27000,-27000,-18000,1889,27000,17181,-5400,-13500,-27000,-27000,-27000,-14160,-27000,10012,1
0,-27000,-27000,-14294,-27000,-27000,9000,-12372,27000,-12272,-19800,-13500,-27000,-27000,-27000,-17514,-27000,10017,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-18954,-27000,17181,-12600,-27000,-27000,-27000,-27000,-19500,-27000,10020,1
13500,-27000,-19285,-20647,9000,-27000,-27000,-7374,27000,-17181,16200,-27000,-27000,-27000,-27000,-14000,-27000,10025,1
0,-27000,-19285,-14294,-27000,-27000,-18000,-22855,27000,-12272,-21600,-13500,-27000,-27000,-27000,-13860,-27000,10026,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-19442,27000,-12272,-18000,-13500,-27000,-27000,-27000,-15780,-16200,10030,1
0,-27000,-27000,-20647,-27000,-27000,-27000,9690,27000,22090,3600,-27000,-27000,-27000,-27000,-21800,-27000,10036,1
0,-27000,-19285,-17470,-27000,-27000,-27000,12250,27000,-7363,5400,-27000,-27000,-27000,-27000,-19000,-27000,10040,1
-13500,-27000,-11571,-23823,9000,-27000,-27000,-182,27000,12272,1800,-27000,-27000,-27000,-27000,-14200,-27000,10045,1
-13500,-27000,-11571,-1588,-27000,-27000,-27000,-20783,27000,-22090,16200,-13500,-27000,-27000,-27000,-20370,-16200,10050,1
0,-27000,-11571,-14294,-9000,-27000,-27000,-25171,27000,22090,1800,-13500,-27000,-27000,-27000,-17750,-27000,10051,1
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-15785,-27000,2454,-18000,-13500,-27000,-27000,-27000,-20200,-5400,10054,1
13500,-27000,-19285,-14294,-27000,-27000,-18000,-18345,27000,-2454,-27000,-27000,-27000,-27000,-27000,-15440,-27000,10056,1
-13500,-27000,-27000,-17470,-27000,-27000,-9000,-1889,27000,12272,-14400,-13500,-27000,-27000,-27000,-14310,-16200,10060,1
0,21600,-11571,-11117,-27000,-27000,-9000,-26024,-27000,7363,-5400,-13500,-27000,-27000,-27000,-19350,-16200,10061,1
0,-16200,-19285,-23823,-27000,-27000,0,-548,27000,7363,19800,-13500,-27000,-27000,-27000,-10170,-16200,10063,1
-13500,-27000,3857,-11117,-27000,-27000,-27000,-26756,27000,22090,19800,-13500,-27000,-27000,-27000,-19388,-16200,10064,1
0,-27000,-27000,-14294,9000,-27000,-27000,9081,27000,12272,9000,-27000,-27000,-27000,-27000,-15300,-16200,10067,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-19442,27000,12272,-21600,-13500,-27000,-27000,-27000,-17145,-16200,10070,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-15541,-27000,27000,-23400,-13500,-27000,-27000,-27000,-19775,-16200,10071,1
0,-27000,-11571,-17470,-27000,-27000,-27000,-4693,27000,-7363,-18000,-13500,-27000,-27000,-27000,-16970,-16200,10073,1
0,-27000,-3857,-11117,-27000,-27000,-27000,-1036,27000,12272,5400,-13500,-27000,-27000,-27000,-15015,-27000,10074,1
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-25171,27000,12272,-7200,-13500,-27000,-27000,-27000,-18100,-27000,10075,1
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-7009,27000,17181,0,-27000,-27000,-27000,-27000,-15500,-27000,10078,1
0,-27000,-19285,-17470,-27000,-27000,-27000,-17370,27000,-17181,14400,-13500,-27000,-27000,-27000,-17905,-16200,10079,1
0,-27000,-27000,-20647,9000,-27000,-27000,-24683,27000,-17181,3600,-13500,-27000,-27000,-27000,-12300,-27000,10081,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-24318,-27000,22090,18000,-13500,-27000,-27000,-27000,-17300,-27000,10084,1
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-21636,27000,22090,5400,-13500,-27000,-27000,-27000,-17880,-27000,10087,1
0,-21600,-11571,-20647,-27000,-27000,-27000,-23343,27000,27000,12600,-13500,-27000,-27000,-27000,-18568,-27000,10090,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-20783,27000,17181,-19800,-13500,-27000,-27000,-27000,-16200,-16200,10094,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-26390,27000,22090,12600,-13500,-27000,-27000,-27000,-17967,-27000,10097,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-12494,27000,-7363,-18000,-13500,-27000,-27000,-27000,-17550,-27000,10102,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-2133,27000,-7363,-19800,-27000,-27000,-27000,-27000,-18000,-27000,10105,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,10121,1
0,-27000,-19285,-20647,-27000,-27000,-27000,7130,27000,12272,5400,-27000,-27000,-27000,-27000,-16000,-27000,10123,1
-13500,-27000,-19285,-17470,-27000,-27000,-27000,-17370,27000,-12272,-16200,-13500,-27000,-27000,-27000,-18925,-27000,10125,1
0,-27000,-27000,-20647,9000,-27000,-27000,8593,27000,2454,9000,-27000,-27000,-27000,-27000,-15500,-27000,10126,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-22733,27000,7363,-10800,-13500,-27000,-27000,-27000,-14490,-27000,10128,1
-13500,-27000,-11571,-20647,-27000,-27000,-18000,-17735,27000,22090,-18000,-13500,-27000,-27000,-27000,-12419,-27000,10129,1
0,-27000,-11571,-14294,-27000,-27000,-27000,-20173,27000,-17181,5400,-13500,-27000,-27000,-27000,-17650,-27000,10131,1
0,-27000,-27000,-17470,-27000,-27000,-27000,7009,27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,10139,1
-13500,-27000,-11571,-14294,-27000,-27000,-27000,-18589,27000,-2454,-7200,-27000,-27000,-27000,-27000,-15000,-27000,10142,1
0,-27000,-19285,-20647,9000,-27000,-27000,-14200,-27000,17181,-7200,-27000,-27000,-27000,-27000,-16000,-27000,10145,1
13500,-27000,-27000,-14294,-27000,-27000,-18000,-18101,27000,2454,-18000,-13500,-27000,-27000,-27000,-12060,-27000,10146,1
0,-27000,-11571,-17470,-27000,-27000,-27000,6643,27000,-7363,-5400,-27000,-27000,-27000,-27000,-20900,-27000,10148,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-22489,27000,-7363,-16200,-13500,-27000,-27000,-27000,-15390,-27000,10150,1
0,-21600,-19285,-27000,9000,-27000,-27000,-16395,27000,7363,-1800,-13500,-27000,-27000,-27000,-9315,-27000,10151,1
13500,-27000,-19285,-11117,9000,-27000,-18000,-5180,27000,7363,-1800,-13500,-27000,-27000,-27000,-9008,-27000,10161,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-23586,27000,12272,19800,-13500,-27000,-27000,-27000,-16654,-16200,10162,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-2011,27000,-7363,23400,-27000,-27000,-27000,-27000,-18000,-27000,10165,1
0,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-15500,-16200,10166,1
0,-27000,-27000,-17470,-27000,-27000,-18000,14200,27000,27000,-1800,-13500,-27000,-27000,-27000,-18270,-27000,10168,1
0,-27000,-11571,-20647,9000,-27000,-27000,-5668,27000,2454,14400,-13500,-27000,-27000,-27000,-14675,-16200,10173,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-3474,27000,-2454,7200,-27000,-27000,-27000,-27000,-15000,-27000,10174,1
-13500,-27000,-11571,-14294,-9000,-27000,-27000,-22489,27000,-17181,27000,-13500,-27000,-27000,-27000,-16290,-27000,10182,1
0,-27000,-19285,-20647,9000,-27000,-18000,-15541,27000,-7363,7200,-13500,-27000,-27000,-27000,-9540,-27000,10185,1
0,-16200,-19285,-17470,-27000,-27000,0,-16638,27000,12272,10800,-13500,-27000,-27000,-27000,-4927,-27000,10190,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-10909,27000,7363,23400,-13500,-27000,-27000,-27000,-17370,-27000,10191,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-24805,27000,-17181,5400,-13500,-27000,-27000,-27000,-15633,-27000,10198,1
0,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-15500,-16200,10199,1
0,-27000,-11571,-27000,-27000,-27000,-18000,-21148,27000,-7363,23400,-13500,-27000,-27000,-27000,-11069,-27000,10201,1
13500,-27000,-3857,-1588,-27000,-27000,-18000,-22855,27000,-17181,-10800,-13500,-27000,-27000,-27000,-15104,-16200,10211,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-17492,27000,-17181,16200,-27000,-27000,-27000,-27000,-17000,-27000,10212,1
0,-27000,-19285,-20647,-27000,-27000,-27000,8349,27000,-2454,1800,-27000,-27000,-27000,-27000,-19800,-27000,10217,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-26512,27000,22090,10800,-13500,-27000,-27000,-27000,-15900,-16200,10220,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,10222,1
0,-27000,-27000,-14294,-9000,-27000,-27000,-4693,27000,17181,18000,-13500,-27000,-27000,-27000,-18990,-5400,10225,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-26878,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,10229,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-16395,-27000,12272,3600,-13500,-27000,-27000,-27000,-18075,-27000,10232,1
0,-27000,-19285,-17470,-27000,-27000,-27000,4571,27000,17181,-23400,-13500,-27000,-27000,-27000,-18976,-27000,10233,1
0,-16200,-11571,-20647,9000,-27000,0,-8593,27000,7363,21600,-13500,-27000,-27000,-27000,-4365,-5400,10236,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-7740,27000,2454,0,-13500,-27000,-27000,-27000,-19440,-27000,10240,1
0,-27000,-19285,-20647,-27000,-27000,-27000,1523,27000,12272,-19800,-13500,-27000,-27000,-27000,-16380,-16200,10241,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-21270,27000,-17181,-10800,-13500,-27000,-27000,-27000,-17820,-27000,10243,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,10247,1
0,-27000,-11571,-17470,-27000,-27000,-18000,-16516,27000,17181,10800,-13500,-27000,-27000,-27000,-14886,-16200,10249,1
0,-27000,-11571,-11117,-9000,-27000,-27000,-22124,27000,-22090,-3600,-13500,-27000,-27000,-27000,-19277,-27000,10251,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-1279,27000,-7363,7200,-27000,-27000,-27000,-27000,-17000,-27000,10252,1
13500,-27000,-11571,-14294,-27000,-27000,0,-24683,27000,12272,3600,-13500,-27000,-27000,-27000,-11997,-16200,10255,1
13500,-27000,-11571,-17470,-27000,-27000,-18000,-24683,27000,-12272,-12600,-13500,-27000,-27000,-27000,-11180,-27000,10260,1
0,-27000,-19285,-17470,-9000,-27000,-27000,-12006,27000,12272,-19800,-13500,-27000,-27000,-27000,-15120,-16200,10261,1
0,-27000,-19285,-11117,-9000,-27000,-27000,-15541,27000,2454,-7200,-13500,-27000,-27000,-27000,-17550,-27000,10269,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-16516,27000,-12272,7200,-13500,-27000,-27000,-27000,-14220,-27000,10273,1
-13500,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-19000,-27000,10288,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,1889,-27000,12272,-3600,-13500,-27000,-27000,-27000,-18925,-27000,10295,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-4693,27000,12272,-14400,-27000,-27000,-27000,-27000,-16000,-16200,10296,1
0,-27000,-19285,-23823,9000,-27000,-27000,3108,27000,-2454,-18000,-27000,-27000,-27000,-27000,-16100,-27000,10297,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-22367,27000,22090,-23400,-13500,-27000,-27000,-27000,-18200,-16200,10298,1
13500,-27000,-11571,-7941,-27000,-27000,-18000,-11031,27000,2454,25200,-13500,-27000,-27000,-27000,-13281,-27000,10299,1
0,-27000,-19285,-17470,-9000,-27000,-27000,-60,27000,12272,-7200,-13500,-27000,-27000,-27000,-16035,-16200,10302,1
0,-27000,-27000,-20647,-9000,-27000,-27000,-18223,27000,12272,-3600,0,-27000,-27000,-27000,-17000,-16200,10304,1
0,-27000,-11571,-27000,9000,-27000,-27000,20051,27000,17181,12600,-27000,-27000,-27000,-27000,-15500,-16200,10305,1
13500,-27000,-19285,-14294,-27000,-27000,-18000,-7618,27000,17181,18000,-13500,-27000,-27000,-27000,-14670,-16200,10306,1
0,-27000,-11571,-27000,9000,-27000,-27000,6521,27000,-12272,1800,-27000,-27000,-27000,-27000,-16000,-27000,10310,1
0,-16200,-11571,-23823,-27000,27000,0,914,27000,7363,9000,-13500,-27000,-27000,-27000,-9270,-5400,10313,1
0,-27000,-19285,-23823,-27000,-27000,-27000,6521,27000,-2454,-21600,-27000,-27000,-27000,-27000,-20720,-27000,10317,1
0,-27000,-27000,-20647,9000,-27000,-27000,4327,-27000,2454,-27000,-27000,-27000,-27000,-27000,-16850,-27000,10318,1
0,-27000,-27000,-14294,-27000,-27000,-27000,3108,27000,17181,16200,-13500,-27000,-27000,-27000,-17905,-16200,10319,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-22367,27000,12272,18000,-13500,-27000,-27000,-27000,-11340,-27000,10323,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-4936,27000,17181,-9000,-27000,-27000,-27000,-27000,-15000,-27000,10333,1
0,-27000,-11571,-23823,9000,-27000,-27000,-11884,-27000,7363,-14400,-27000,-27000,-27000,-27000,-17550,-27000,10334,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-5180,27000,12272,25200,-13500,-27000,-27000,-27000,-15660,-27000,10335,1
13500,-27000,-11571,-7941,-27000,-27000,-18000,-4327,27000,7363,-18000,-13500,-27000,-27000,-27000,-13994,-5400,10342,1
0,-27000,-11571,-27000,-9000,-27000,-27000,-25293,27000,-12272,-23400,-13500,-27000,-27000,-27000,-18100,-16200,10346,1
0,-27000,-19285,-23823,9000,-27000,-27000,3108,27000,-2454,-18000,-27000,-27000,-27000,-27000,-15500,-16200,10352,1
0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15500,-16200,10355,1
0,-27000,-19285,-20647,-9000,-27000,-27000,-13469,27000,22090,21600,-13500,-27000,-27000,-27000,-19080,-5400,10356,1
0,-27000,-27000,-20647,-27000,-27000,-27000,2864,27000,-2454,1800,-27000,-27000,-27000,-27000,-19500,-27000,10357,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-21514,27000,-17181,-14400,-13500,-27000,-27000,-27000,-20250,-27000,10358,1
0,-27000,-27000,-17470,9000,-27000,-27000,-22855,-27000,12272,12600,-27000,-27000,-27000,-27000,-4533,-27000,10363,1
0,-27000,-19285,-20647,-27000,-27000,-27000,6277,27000,-7363,-5400,-27000,-27000,-27000,-27000,-17500,-27000,10365,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-26390,27000,22090,-18000,-13500,-27000,-27000,-27000,-11806,-27000,10367,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-18954,27000,-17181,0,-13500,-27000,-27000,-27000,-19650,-27000,10368,1
0,-27000,-19285,-27000,-27000,-27000,-27000,4449,27000,17181,0,-27000,-27000,-27000,-27000,-16000,-27000,10371,1
0,-27000,-27000,-23823,-27000,-27000,0,-23221,27000,17181,5400,-13500,-27000,-27000,-27000,-10137,-27000,10373,1
0,-21600,-19285,-17470,-27000,-27000,-27000,-20905,27000,-17181,21600,-13500,-27000,-27000,-27000,-16885,-27000,10374,1
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16850,-27000,10376,1
0,-27000,-27000,-14294,-27000,-27000,9000,-13347,27000,7363,14400,-27000,-27000,-27000,-27000,-15372,-27000,10378,1
0,-27000,-19285,-17470,-27000,-27000,-27000,12250,27000,-7363,5400,-27000,-27000,-27000,-27000,-19000,-27000,10379,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-22246,27000,-22090,-1800,-13500,-27000,-27000,-27000,-20250,-27000,10380,1
0,-27000,-11571,-17470,-27000,-27000,-27000,8349,27000,17181,7200,-13500,-27000,-27000,-27000,-17905,-27000,10381,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-14932,-27000,17181,25200,-27000,-27000,-27000,-27000,-20500,-27000,10384,1
0,-27000,-27000,-17470,-27000,-27000,-18000,-11153,27000,12272,23400,-13500,-27000,-27000,-27000,-13050,-5400,10385,1
0,-27000,-27000,-14294,-27000,-27000,-18000,-13713,27000,7363,14400,-13500,-27000,-27000,-27000,-13680,-27000,10387,1
13500,-27000,-19285,-17470,-27000,-27000,-18000,-10665,27000,2454,21600,-13500,-27000,-27000,-27000,-13569,-27000,10394,1
0,-16200,-11571,1588,-27000,-27000,-9000,3717,27000,27000,21600,-13500,-27000,-27000,-27000,-12141,-5400,10395,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,10398,1
0,-27000,-11571,-17470,-9000,-27000,-27000,-18345,27000,-12272,12600,-13500,-27000,-27000,-27000,-18585,-27000,10399,1
13500,-27000,-11571,-20647,-27000,-27000,-18000,-18954,27000,7363,-18000,-13500,-27000,-27000,-27000,-10170,-27000,10407,1
0,-27000,-11571,-23823,9000,-27000,-27000,-11031,-27000,7363,-1800,-27000,-27000,-27000,-27000,-17550,-27000,10411,1
0,-27000,-27000,-20647,9000,-27000,-27000,15176,27000,12272,-5400,-27000,-27000,-27000,-27000,-15500,-16200,10414,1
0,-27000,-27000,-17470,-27000,-27000,-27000,10056,27000,22090,-23400,-27000,-27000,-27000,-27000,-18100,-27000,10415,1
0,-27000,-11571,-11117,-27000,-27000,-27000,-22733,27000,-17181,-12600,-13500,-27000,-27000,-27000,-18810,-27000,10416,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-9325,-27000,2454,-21600,-13500,-27000,-27000,-27000,-19350,-5400,10419,1
13500,-27000,-19285,-23823,-27000,-27000,-18000,-22611,27000,-17181,-7200,-13500,-27000,-27000,-27000,-15570,-16200,10420,1
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-12860,27000,-22090,21600,-27000,-27000,-27000,-27000,-21000,-27000,10427,1
0,-27000,-27000,-17470,-27000,27000,-27000,-7862,27000,2454,-16200,-13500,-27000,-27000,-27000,-14670,-16200,10428,1
0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15500,-16200,10433,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-4814,27000,7363,14400,-13500,-27000,-27000,-27000,-17070,-27000,10435,1
13500,-27000,-27000,-17470,-27000,-27000,-18000,-6887,27000,7363,25200,-13500,-27000,-27000,-27000,-13110,-27000,10438,1
0,-16200,-27000,-23823,-27000,-27000,0,-27000,27000,-7363,-3600,-13500,-27000,-27000,-27000,-4900,-16200,10439,1
0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15500,-16200,10440,1
-13500,-27000,-11571,-27000,-27000,-27000,-27000,-24074,27000,-7363,10800,-13500,-27000,-27000,-27000,-13500,-27000,10450,1
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-15663,27000,17181,-1800,-27000,-27000,-27000,-27000,-15500,-27000,10451,1
0,-27000,-27000,-23823,-9000,-27000,-27000,-26390,27000,12272,1800,-13500,-27000,-27000,-27000,-11100,-16200,10455,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,10460,1
0,-27000,-27000,-20647,-27000,-27000,-9000,-4083,27000,2454,-16200,-13500,-27000,-27000,-27000,-18325,-16200,10463,1
13500,-27000,-11571,-23823,9000,-27000,-27000,-182,27000,12272,1800,-27000,-27000,-27000,-27000,-5700,-16200,10465,1
0,-27000,-11571,-20647,-27000,-27000,-27000,-15907,27000,17181,-14400,-13500,-27000,-27000,-27000,-15120,-16200,10466,1
0,-27000,-19285,-20647,-27000,-27000,-18000,-10787,27000,7363,5400,-27000,-27000,-27000,-27000,-18755,-27000,10470,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-8715,27000,-2454,0,-27000,-27000,-27000,-27000,-17400,-27000,10471,1
-13500,-27000,-19285,-23823,-9000,-27000,-27000,-24927,27000,-17181,5400,-13500,-27000,-27000,-27000,-17300,-27000,10475,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-22611,27000,-12272,19800,-13500,-27000,-27000,-27000,-15690,-27000,10487,1
0,-27000,-11571,-27000,9000,-27000,-18000,-23952,27000,27000,16200,-13500,-27000,-27000,-27000,-11800,-27000,10489,1
0,-21600,-27000,-23823,-27000,-27000,-27000,-7252,27000,2454,19800,-13500,-27000,-27000,-27000,-14850,-5400,10495,1
0,-27000,-19285,-23823,-9000,-27000,-27000,-11397,27000,22090,18000,-13500,-27000,-27000,-27000,-19080,-27000,10498,1
0,-27000,-27000,-17470,-27000,-27000,-27000,6643,27000,12272,10800,-27000,-27000,-27000,-27000,-15367,-27000,10501,1
0,-27000,-19285,-14294,9000,-27000,-27000,-4205,27000,12272,-7200,-13500,-27000,-27000,-27000,-11785,-5400,10507,1
0,-27000,-11571,-23823,-27000,-27000,-27000,-8959,27000,-7363,23400,-13500,-27000,-27000,-27000,-15570,-27000,10509,1
0,-27000,-27000,-17470,9000,-27000,-27000,548,27000,17181,16200,-27000,-27000,-27000,-27000,-16724,-27000,10511,1
0,-27000,-27000,-20647,-27000,-27000,-27000,-4327,27000,2454,21600,-13500,-27000,-27000,-27000,-17370,-16200,10512,1
13500,-27000,-11571,-11117,-27000,-27000,-27000,-6887,27000,7363,-5400,-13500,-27000,-27000,-27000,-13266,-27000,10515,1
13500,-27000,-19285,-23823,9000,-27000,-18000,-3474,27000,7363,10800,-13500,-27000,-27000,-27000,-8100,-16200,10518,1
0,-27000,-27000,-20647,9000,-27000,-27000,12006,27000,7363,3600,-27000,-27000,-27000,-27000,-15500,-16200,10519,1
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,10520,1
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-13103,27000,2454,-27000,-27000,-27000,-27000,-27000,-19500,-27000,10524,1
-13500,-27000,-19285,-11117,-27000,-27000,-27000,15541,27000,17181,-21600,-27000,-27000,-27000,-27000,-19000,-27000,10528,1
0,-27000,-27000,-20647,9000,-27000,-27000,4205,27000,-2454,-1800,-27000,-27000,-27000,-27000,-15500,-16200,10535,1
0,-27000,-27000,-17470,-27000,-27000,-27000,-10300,27000,-7363,-19800,-13500,-27000,-27000,-27000,-16470,-27000,10536,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-25659,27000,22090,-19800,-13500,-27000,-27000,-27000,-14000,-16200,10543,1
-13500,-27000,-11571,-4764,-9000,-27000,-27000,-22733,27000,27000,-16200,-13500,-27000,-27000,-27000,-19080,-27000,10548,1
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-22611,27000,17181,0,-13500,-27000,-27000,-27000,-16290,-16200,10552,1
13500,-27000,-11571,-20647,-27000,-27000,-18000,-1279,27000,17181,9000,-13500,-27000,-27000,-27000,-14845,-16200,10560,1
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-6765,27000,22090,-27000,-27000,-27000,-27000,-27000,-16000,-27000,10562,1
-13500,-27000,-27000,-14294,-27000,-27000,9000,-13713,27000,22090,-14400,-27000,-27000,-27000,-27000,-5400,-16200,10563,1
0,-27000,-27000,-17470,-9000,-27000,-27000,12738,27000,22090,14400,-13500,-27000,-27000,-27000,-20250,-5400,10565,1
13500,-27000,-19285,-27000,-27000,-27000,-18000,-14444,27000,17181,-12600,-13500,-27000,-27000,-27000,-11880,-27000,10571,1
0,-27000,-19285,-17470,-27000,-27000,-27000,12250,27000,-7363,5400,-27000,-27000,-27000,-27000,-19000,-27000,10574,1
0,-27000,-19285,-20647,9000,-27000,-9000,-7374,27000,-17181,16200,-27000,-27000,-27000,-27000,-14000,-27000,10575,1
0,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,7363,-16200,-13500,-27000,-27000,-27000,-17200,-27000,10576,1
0,-27000,-27000,-20647,-27000,-27000,-18000,-23586,27000,-7363,7200,-13500,-27000,-27000,-27000,-11400,-27000,10577,1
0,-16200,-11571,-17470,9000,-27000,0,-25537,27000,-22090,-3600,-13500,-27000,-27000,-27000,-4000,-27000,10581,1
0,-27000,-19285,-20647,-27000,-27000,-27000,-12981,27000,7363,-19800,-13500,-27000,-27000,-27000,-14970,-27000,10582,1
0,-27000,-27000,-17470,-9000,-27000,-27000,-21027,27000,12272,-18000,-13500,-27000,-27000,-27000,-18009,-27000,10585,1
-13500,-27000,-3857,-4764,-27000,-27000,-27000,-25659,27000,22090,3600,-13500,-27000,-27000,-27000,-19307,-16200,10586,1
-13500,-16200,-19285,-14294,-27000,-27000,0,-16273,27000,-7363,0,-13500,-27000,-27000,-27000,-8215,-16200,10588,1
0,-27000,-19285,-23823,9000,-27000,-27000,9690,27000,2454,25200,-27000,-27000,-27000,-27000,-15500,-16200,10594,1
13500,-27000,-11571,-23823,-27000,-27000,-18000,-18101,27000,-12272,25200,-13500,-27000,-27000,-27000,-11069,-16200,10600,1
0,-27000,-19285,-17470,-27000,-27000,-27000,7984,27000,12272,23400,-13500,-27000,-27000,-27000,-16970,-27000,10603,1
0,-27000,-19285,-27000,-27000,-27000,-27000,4449,27000,17181,0,-27000,-27000,-27000,-27000,-16000,-27000,10607,1
0,-27000,-11571,-23823,-27000,-27000,-9000,304,27000,2454,14400,-13500,-27000,-27000,-27000,-18338,-27000,10609,1
