no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-11571,-20647,-9000,-27000,-27000,-8471,27000,2454,-27000,-13500,-27000,-27000,-27000,-18925,-16200,33611,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-16516,27000,-7363,7200,-27000,-27000,-27000,-27000,-20500,-16200,33612,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-13957,27000,-2454,-10800,-27000,-27000,-27000,-27000,-14000,-16200,33613,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26878,-27000,12272,-12600,0,-27000,-27000,-27000,-18000,-27000,33614,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-17248,27000,-12272,21600,-13500,-27000,-27000,-27000,-13980,-16200,33616,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26268,27000,7363,-3600,-13500,-27000,-27000,-27000,-10600,-16200,33618,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-26512,27000,7363,23400,-13500,-27000,-27000,-27000,-15100,-16200,33619,0
0,-27000,-3857,-4764,-27000,-27000,-18000,-17004,27000,12272,-19800,-27000,-27000,-27000,-27000,-17905,-27000,33621,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-22246,27000,7363,1800,-13500,-27000,-27000,-27000,-12490,-5400,33622,0
0,-16200,-27000,-23823,-27000,-27000,0,-19930,27000,-12272,-1800,-13500,-27000,-27000,-27000,-8370,-5400,33623,0
-27000,-16200,-11571,-23823,-27000,-27000,-9000,-26146,-27000,27000,18000,-13500,-27000,-27000,-27000,-18642,-27000,33624,0
0,-21600,-11571,-14294,-27000,-27000,-27000,-14200,27000,2454,14400,-13500,-27000,-27000,-27000,-25500,-5400,33627,0
13500,-27000,-19285,-17470,-27000,-27000,-18000,-19564,27000,7363,23400,-13500,-27000,-27000,-27000,-13950,-27000,33630,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-14688,27000,-7363,5400,-13500,-27000,-27000,-27000,-14310,-27000,33632,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-23586,-27000,17181,23400,-27000,-27000,-27000,-27000,-14000,-27000,33633,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-14688,27000,17181,12600,-27000,-27000,-27000,-27000,-18925,-27000,33634,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-16151,27000,27000,5400,-27000,-27000,-27000,-27000,-19500,-27000,33635,0
13500,-27000,-27000,-17470,-27000,27000,-18000,-26512,27000,2454,19800,-13500,-27000,-27000,-27000,-9300,-16200,33636,0
13500,-27000,-19285,-20647,-27000,-27000,-18000,-11519,27000,-2454,7200,-13500,-27000,-27000,-27000,-11760,-27000,33637,0
13500,-27000,-27000,-20647,-9000,-27000,-27000,-22611,-27000,27000,-10800,-13500,-27000,-27000,-27000,-21491,-16200,33638,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-16516,-27000,27000,25200,-13500,-27000,-27000,-27000,-18814,-16200,33639,0
-13500,-27000,-19285,-20647,-9000,-27000,-27000,-19198,27000,-17181,-9000,-13500,-27000,-27000,-27000,-22149,-16200,33640,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-4083,27000,2454,16200,-13500,-27000,-27000,-27000,-17905,-16200,33641,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-26756,27000,12272,-7200,-13500,-27000,-27000,-27000,-13500,-5400,33642,0
0,-27000,-19285,-23823,-27000,-27000,-18000,-22977,27000,12272,18000,-13500,-27000,-27000,-27000,-12275,16200,33644,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-21027,27000,-7363,-18000,-27000,-27000,-27000,-27000,-18500,-27000,33646,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-19442,27000,-17181,-21600,-13500,-27000,-27000,-27000,-21106,-16200,33647,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-25537,-27000,7363,-19800,0,-27000,-27000,-27000,-21000,-27000,33648,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-9568,27000,-7363,23400,-13500,-27000,-27000,-27000,-17021,-27000,33649,0
-13500,-21600,-27000,-23823,-9000,-27000,-27000,-26878,27000,-27000,-14400,-13500,-27000,-27000,-27000,-19500,-27000,33650,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-26146,27000,-17181,-16200,-13500,-27000,-27000,-27000,-16700,-16200,33652,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-22124,27000,22090,21600,-13500,-27000,-27000,-27000,-17400,-16200,33653,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,33656,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-8593,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,33658,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-17370,-27000,22090,-5400,-27000,-27000,-27000,-27000,-19500,-27000,33660,0
0,-27000,-27000,-23823,9000,-27000,-27000,-16882,-27000,12272,25200,-27000,-27000,-27000,-27000,-15780,-27000,33661,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-25293,27000,7363,-3600,-13500,-27000,-27000,-27000,-10400,-16200,33663,0
13500,-27000,-11571,-20647,-27000,-27000,-18000,-26878,27000,-17181,5400,-13500,-27000,-27000,-27000,-10850,-5400,33664,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-27000,-27000,17181,14400,-13500,-27000,-27000,-27000,-12975,-16200,33668,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,7363,5400,0,27000,-22846,-26068,-20500,-27000,33670,0
0,-27000,-27000,-23823,-9000,27000,-27000,-20783,27000,12272,-16200,-13500,-27000,-27000,-27000,-17370,-16200,33671,0
0,-27000,-27000,-20647,-27000,-27000,0,-24805,-27000,17181,-25200,-13500,-27000,-27000,-27000,-8350,-16200,33673,0
0,-27000,-27000,-20647,-9000,27000,-27000,-27000,-27000,7363,-21600,-13500,-27000,-27000,-27000,-19000,-16200,33674,0
0,-27000,-11571,-14294,-27000,-27000,-18000,-23952,27000,-2454,18000,-13500,-27000,-27000,-27000,-15669,-16200,33676,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-21270,27000,2454,-23400,-13500,-27000,-27000,-27000,-16290,-16200,33677,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-24562,27000,-22090,-14400,-13500,-27000,-27000,-27000,-19520,-16200,33678,0
0,-27000,3857,4764,-27000,-27000,-27000,-26146,27000,27000,-5400,-13500,-27000,-27000,-27000,-18160,-27000,33679,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-24074,27000,-17181,-10800,-13500,-27000,-27000,-27000,-17567,-27000,33680,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-17248,27000,12272,1800,-13500,-27000,-27000,-27000,-12060,-5400,33684,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26146,27000,-7363,-19800,-27000,-27000,-27000,-27000,-15800,-27000,33685,0
0,-27000,-11571,-17470,9000,-27000,-27000,-23221,27000,7363,21600,-27000,-27000,-27000,-27000,-16170,-27000,33686,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-23343,27000,-12272,-3600,-13500,-27000,-27000,-27000,-15870,-27000,33687,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-19808,27000,22090,14400,-13500,-27000,-27000,-27000,-16600,-5400,33688,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-21758,27000,-22090,3600,-13500,-27000,-27000,-27000,-17370,-16200,33689,0
0,-27000,-27000,-14294,9000,-27000,-27000,-22124,27000,7363,27000,-27000,-27000,-27000,-27000,-15675,-27000,33690,0
0,-21600,-19285,-23823,-27000,-27000,-27000,-19198,27000,22090,18000,-27000,-27000,-27000,-27000,-19500,-16200,33691,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26756,-27000,7363,25200,-13500,-27000,-27000,-27000,-17400,-16200,33692,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,33694,0
-13500,-27000,-27000,-23823,-9000,27000,-27000,-26634,27000,-12272,21600,-13500,-27000,-27000,-27000,-14200,-27000,33695,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-26878,27000,7363,-25200,-13500,-27000,-27000,-27000,-14600,-16200,33697,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-23465,27000,-12272,-27000,-13500,-27000,-27000,-27000,-14140,-16200,33698,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-21636,27000,-22090,5400,-13500,-27000,-27000,-27000,-18970,-27000,33700,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-8959,27000,-12272,12600,-13500,-27000,-27000,-27000,-20844,-27000,33701,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-26512,27000,-27000,16200,0,-27000,-27000,-27000,-21100,-27000,33702,0
0,-27000,-19285,-23823,-27000,-27000,-27000,-19686,-27000,12272,9000,-27000,-27000,-27000,-27000,-20500,-27000,33703,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-24562,27000,12272,3600,-27000,-27000,-27000,-27000,-17500,-16200,33705,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-25659,27000,27000,-18000,-13500,-27000,-27000,-27000,-17300,-27000,33706,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-26634,27000,-17181,-7200,-13500,-27000,-27000,-27000,-16400,-16200,33709,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-22489,27000,-22090,-7200,-13500,-27000,-27000,-27000,-18270,-27000,33710,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-16151,27000,-17181,9000,-13500,-27000,-27000,-27000,-18634,-16200,33711,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-18101,-27000,22090,14400,-27000,-27000,-27000,-27000,-18433,-27000,33712,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-27000,27000,-2454,10800,-13500,-27000,-27000,-27000,-14400,-16200,33713,0
0,-21600,3857,-11117,-27000,-27000,-18000,-12006,27000,2454,27000,-13500,-27000,-27000,-27000,-15776,-16200,33716,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26756,-27000,12272,-10800,0,-27000,-27000,-27000,-18000,-27000,33717,0
-13500,-27000,-11571,-23823,9000,-27000,-27000,-12128,27000,-17181,19800,-27000,-27000,-27000,-27000,-18400,-27000,33719,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-25781,27000,27000,7200,-13500,-27000,-27000,-27000,-18627,-16200,33720,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-25537,27000,17181,16200,-13500,-27000,-27000,-27000,-14000,-5400,33721,0
0,-27000,-11571,-23823,9000,-27000,-27000,-15297,-27000,2454,-9000,-27000,-27000,-27000,-27000,-17550,-27000,33722,0
0,-27000,-27000,-20647,-27000,-27000,0,-13591,27000,17181,-3600,-13500,-27000,-27000,-27000,-7920,-5400,33723,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-14932,-27000,27000,-19800,-13500,-27000,-27000,-27000,-19775,-5400,33725,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-12616,27000,-2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,33726,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26756,27000,22090,0,-27000,-27000,-27000,-27000,-15000,-27000,33728,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-26512,-27000,17181,5400,-27000,-27000,-27000,-27000,-16920,-16200,33729,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-21148,27000,-7363,25200,-27000,-27000,-27000,-27000,-18450,-27000,33730,0
-13500,-21600,-19285,-17470,-27000,-27000,-27000,-17492,27000,27000,23400,-27000,-27000,-27000,-27000,-11571,-16200,33731,0
13500,-27000,-11571,-23823,-27000,-27000,-18000,-19442,27000,22090,5400,-13500,-27000,-27000,-27000,-14400,5400,33732,0
0,-27000,-27000,-23823,-27000,27000,-27000,-12250,27000,2454,-16200,-13500,-27000,-27000,-27000,-14670,-5400,33733,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-21027,27000,-7363,-5400,-13500,-27000,-27000,-27000,-12960,-16200,33734,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-26146,-27000,12272,-1800,-13500,-27000,-27000,-27000,-11800,-5400,33735,0
0,-27000,-11571,-17470,-9000,-27000,-9000,-22855,-27000,17181,-1800,-13500,-27000,-27000,-27000,-17570,-27000,33736,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,19800,-13500,-27000,-27000,-27000,-15100,-16200,33738,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-25415,27000,-22090,1800,27000,-27000,-27000,-27000,-27000,-5400,33739,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26390,27000,7363,14400,27000,-27000,-27000,-27000,-27000,-27000,33741,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-21392,27000,17181,-25200,-13500,-27000,-27000,-27000,-17945,-16200,33743,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17370,27000,-2454,14400,-27000,-27000,-27000,-27000,-16100,-27000,33744,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-20783,27000,12272,-16200,-13500,-27000,-27000,-27000,-18270,-16200,33747,0
-13500,-16200,-11571,-20647,-27000,-27000,9000,-23708,27000,-22090,9000,-13500,-27000,-27000,-27000,-16208,-27000,33748,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-18000,-27000,33750,0
0,-27000,-27000,-20647,9000,-27000,-27000,-19320,-27000,12272,-21600,-27000,-27000,-27000,-27000,-15400,-27000,33751,0
-13500,-27000,-19285,-20647,-27000,-27000,-18000,-20173,27000,22090,-16200,-13500,-27000,-27000,-27000,-6100,-5400,33752,0
0,-27000,-27000,-11117,-27000,-27000,-18000,-20783,27000,-12272,18000,-13500,-27000,-27000,-27000,-14930,-16200,33753,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-25293,27000,7363,27000,-13500,-27000,-27000,-27000,-14600,-16200,33754,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-25902,27000,22090,18000,-13500,-27000,-27000,-27000,-18045,-5400,33755,0
0,-21600,-19285,-23823,-27000,-27000,-27000,-26634,27000,-17181,9000,-13500,-27000,-27000,-27000,-15100,-27000,33758,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-23708,-27000,12272,25200,-27000,-27000,-27000,-27000,-16200,-27000,33759,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26024,27000,-27000,-1800,-13500,27000,18692,-22344,-18970,-16200,33760,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-24927,27000,-22090,5400,-13500,-27000,-27000,-27000,-17900,-27000,33761,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25415,27000,22090,-14400,0,-27000,-27000,-27000,-10900,-27000,33762,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-22855,27000,-27000,0,-13500,-27000,-27000,-27000,-19170,-16200,33763,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-27000,27000,-22090,-7200,-13500,-27000,-27000,-27000,-19100,-27000,33767,0
0,-21600,-19285,-20647,-27000,-27000,-27000,-24440,-27000,17181,-19800,-13500,-27000,-27000,-27000,-15300,-27000,33768,0
0,-27000,-27000,-20647,-27000,-27000,0,-26756,27000,22090,16200,-27000,-27000,-27000,-27000,-12519,-27000,33769,0
-13500,-27000,-27000,-17470,-9000,-27000,-27000,-22733,-27000,22090,18000,-13500,-27000,-27000,-27000,-18450,-5400,33770,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-22733,27000,17181,21600,-13500,-27000,-27000,-27000,-16100,-5400,33771,0
0,-27000,-19285,-17470,-9000,27000,-27000,-16760,27000,-17181,14400,-13500,-27000,-27000,-27000,-18025,-27000,33772,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-22611,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,33774,0
0,-27000,-27000,-14294,-27000,-27000,-18000,-22977,27000,-22090,1800,-27000,-27000,-27000,-27000,-19762,-27000,33776,0
0,-27000,-19285,-27000,-27000,-27000,-27000,5058,-27000,12272,9000,-27000,-27000,-27000,-27000,-20300,-27000,33778,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-9812,27000,7363,10800,-13500,-27000,-27000,-27000,-19238,-27000,33779,0
0,-27000,-11571,-11117,-27000,-27000,-18000,-20051,27000,12272,14400,-13500,-27000,-27000,-27000,-12304,-16200,33781,0
0,-27000,-11571,-27000,-27000,-27000,-27000,-24074,27000,-2454,-7200,-13500,-27000,-27000,-27000,-17565,5400,33782,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-24683,27000,-2454,10800,0,-27000,-27000,-27000,-16000,-27000,33784,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-18711,27000,-12272,-9000,-27000,-27000,-27000,-27000,-19500,-16200,33785,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-26146,-27000,7363,-19800,-27000,-27000,-27000,-27000,-20900,-27000,33786,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-16516,27000,-7363,7200,-27000,-27000,-27000,-27000,-20500,-16200,33788,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,5302,27000,-2454,14400,-27000,-27000,-27000,-27000,-18000,-27000,33791,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-24683,27000,12272,-7200,-13500,-27000,-27000,-27000,-17100,-5400,33792,0
0,-27000,-11571,-17470,-9000,-27000,-27000,-2620,27000,27000,-27000,-27000,-27000,-27000,-27000,-21900,-27000,33793,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-11519,27000,-2454,19800,-13500,-27000,-27000,-27000,-17370,-16200,33794,0
0,-27000,-11571,-14294,-9000,-27000,-27000,-25902,27000,27000,0,-13500,-27000,-27000,-27000,-19520,-27000,33795,0
0,-21600,-11571,-20647,-27000,-27000,-27000,-23830,27000,7363,-16200,-13500,-27000,-27000,-27000,-10100,-5400,33796,0
0,-27000,-27000,-23823,-27000,27000,-27000,-26878,-27000,7363,-9000,-13500,-27000,-27000,-27000,-16500,-16200,33799,0
13500,-27000,-19285,-17470,-27000,-27000,-27000,-18467,27000,-12272,-21600,-13500,-27000,-27000,-27000,-14845,-5400,33800,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-5668,27000,2454,-1800,-13500,-27000,-27000,-27000,-17905,-16200,33802,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-21758,27000,7363,-14400,-13500,-27000,-27000,-27000,-17059,-16200,33803,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-23586,27000,-27000,-21600,-27000,-27000,-27000,-27000,-18300,-16200,33804,0
0,-27000,-11571,-23823,-27000,-27000,-18000,-24683,27000,22090,-7200,-13500,-27000,-27000,-27000,-15067,-5400,33805,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-17126,27000,-17181,16200,-27000,-27000,-27000,-27000,-20500,-16200,33806,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-20295,27000,17181,-5400,-13500,-27000,-27000,-27000,-16796,16200,33807,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26878,-27000,12272,-27000,-13500,-27000,-27000,-27000,-16500,-27000,33808,0
0,-21600,-19285,-14294,-27000,-27000,-18000,-18832,27000,-22090,10800,-13500,-27000,-27000,-27000,-18701,5400,33809,0
0,-27000,3857,-11117,-27000,-27000,-27000,-60,27000,7363,-3600,-13500,-27000,-27000,-27000,-17905,-16200,33811,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-21392,27000,-17181,-7200,-13500,-27000,-27000,-27000,-19890,-16200,33813,0
-13500,-21600,-27000,-23823,-27000,-27000,-27000,-26878,27000,-2454,21600,-13500,-27000,-27000,-27000,-13700,-5400,33814,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-26512,27000,7363,21600,-13500,-27000,-27000,-27000,-13100,-16200,33819,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-15419,27000,-7363,5400,-13500,-27000,-27000,-27000,-12960,-27000,33820,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-21148,27000,-17181,7200,-13500,-27000,-27000,-27000,-17650,-27000,33821,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-25293,-27000,12272,-25200,-13500,-27000,-27000,-27000,-17550,-16200,33822,0
0,-27000,-11571,-27000,-9000,-27000,-27000,-26634,27000,-22090,-3600,-13500,-27000,-27000,-27000,-18900,-27000,33824,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-25659,27000,12272,16200,-13500,-27000,-27000,-27000,-14100,-16200,33825,0
13500,-27000,-11571,-17470,-27000,-27000,-18000,-18711,27000,17181,-12600,-13500,-27000,-27000,-27000,-11880,-5400,33826,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-26878,27000,-7363,-18000,-13500,-27000,-27000,-27000,-13200,-16200,33829,0
13500,-27000,-11571,-23823,-27000,-27000,-18000,-24562,-27000,17181,3600,-27000,-27000,-27000,-27000,-16500,-16200,33831,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-8959,27000,-2454,-25200,-13500,-27000,-27000,-27000,-16920,-27000,33834,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-15054,27000,22090,-3600,-13500,-27000,-27000,-27000,-20070,-16200,33835,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-10665,27000,-7363,23400,-13500,-27000,-27000,-27000,-19316,-16200,33836,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-26878,-27000,22090,-10800,-13500,-27000,-27000,-27000,-17300,-16200,33838,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-13713,27000,-2454,18000,-13500,-27000,-27000,-27000,-16772,-16200,33842,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-20051,27000,-12272,-19800,-13500,-27000,-27000,-27000,-16470,-16200,33844,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-23343,27000,-2454,-25200,-27000,-27000,-27000,-27000,-13000,-27000,33847,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-21880,27000,-17181,10800,-13500,-27000,-27000,-27000,-13860,-27000,33848,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25293,-27000,17181,-1800,-27000,-27000,-27000,-27000,-17000,-27000,33850,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-25537,27000,7363,27000,-13500,-27000,-27000,-27000,-15150,-16200,33851,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-27000,27000,-12272,12600,-27000,-27000,-27000,-27000,-19900,-27000,33852,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-25659,-27000,22090,19800,-27000,-27000,-27000,-27000,-21500,-27000,33853,0
0,-27000,-11571,-23823,-27000,-27000,-27000,7374,-27000,17181,-10800,-27000,-27000,-27000,-27000,-19333,-27000,33854,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-18300,-27000,33855,0
0,-21600,-11571,-23823,-27000,-27000,-27000,-20417,27000,27000,14400,-13500,-27000,-27000,-27000,-13040,5400,33857,0
-27000,-16200,-27000,-17470,-27000,-27000,-9000,-26634,27000,12272,7200,-13500,-27000,-27000,-27000,-11432,16200,33858,0
-13500,-27000,-11571,-23823,-27000,-27000,-27000,-22002,27000,-17181,-5400,0,-27000,-27000,-27000,-19967,-27000,33859,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25049,-27000,22090,-18000,-13500,-27000,-27000,-27000,-18900,-16200,33860,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-21758,-27000,17181,-5400,-27000,-27000,-27000,-27000,-18500,-27000,33861,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-23708,27000,-2454,-12600,-27000,-27000,-27000,-27000,-15000,-27000,33866,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-17126,27000,27000,0,-27000,-27000,-27000,-27000,-19500,-27000,33867,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-26390,27000,-17181,-18000,-13500,-27000,-27000,-27000,-19520,-16200,33869,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-14932,27000,-22090,5400,0,-27000,-27000,-27000,-18900,-27000,33871,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-16516,27000,-7363,7200,-27000,-27000,-27000,-27000,-20500,-16200,33873,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-25659,27000,27000,0,-13500,-27000,-27000,-27000,-16600,-16200,33875,0
0,-27000,-11571,-14294,-27000,-27000,-9000,-13469,27000,-12272,-27000,-13500,-27000,-27000,-27000,-19626,-16200,33878,0
0,-21600,-27000,-23823,-27000,-27000,-18000,-13103,27000,2454,25200,-13500,-27000,-27000,-27000,-14220,-5400,33879,0
0,-27000,-11571,-11117,-9000,-27000,-27000,-22002,27000,-17181,-14400,-13500,-27000,-27000,-27000,-19859,-27000,33880,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-22733,27000,-27000,-5400,-27000,-27000,-27000,-27000,-21000,-27000,33881,0
0,-27000,-19285,-23823,-9000,-27000,-27000,-23830,27000,17181,1800,-13500,-27000,-27000,-27000,-18295,-16200,33882,0
-13500,-27000,-27000,-20647,-9000,-27000,-27000,-24318,27000,12272,-1800,-13500,-27000,-27000,-27000,-13100,-5400,33884,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-19564,-27000,22090,9000,-27000,-27000,-27000,-27000,-21000,-27000,33887,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-26878,27000,27000,19800,0,-27000,-27000,-27000,-16200,-27000,33888,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-25537,27000,-7363,0,0,-27000,-27000,-27000,-17700,-27000,33889,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-25049,-27000,12272,-21600,-13500,-27000,-27000,-27000,-16500,-5400,33890,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-14932,27000,-17181,1800,-13500,-27000,-27000,-27000,-20250,-27000,33891,0
-13500,-27000,-11571,-20647,-27000,-27000,9000,-13835,27000,-7363,19800,-27000,-27000,-27000,-27000,-11610,-27000,33895,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,12272,-12600,0,-27000,-27000,-27000,-15600,-27000,33898,0
0,-27000,-19285,-14294,-27000,-27000,-18000,-17492,27000,-12272,-18000,-13500,-27000,-27000,-27000,-17055,-16200,33899,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-8959,27000,-12272,12600,-13500,-27000,-27000,-27000,-20067,-27000,33901,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-26634,27000,27000,-7200,-13500,-27000,-27000,-27000,-20200,-27000,33903,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-24196,27000,-2454,-7200,-13500,-27000,-27000,-27000,-17565,-27000,33905,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-23586,-27000,27000,27000,-27000,-27000,-27000,-27000,-15500,-27000,33906,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-5058,27000,22090,-5400,-13500,-27000,-27000,-27000,-21525,-5400,33907,0
0,-27000,-11571,-1588,-27000,-27000,-18000,-19930,27000,-17181,-27000,-13500,-27000,-27000,-27000,-18470,-16200,33908,0
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-23221,27000,22090,-9000,-13500,-27000,-27000,-27000,-18585,-5400,33915,0
