fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,RowNum,quality
719,-1914,-130,-2493,-2544,-2570,-2928,678,-1458,-2471,-650,956,5
-1179,-1825,-1690,-2626,-2696,-2376,-2744,-444,-639,-2471,-1450,957,6
-2387,-1157,-3185,-2715,-2772,-2861,-3089,-1098,742,-2354,-250,958,5
-1754,-868,-3055,-2849,-2533,-2667,-3112,-537,-179,-3016,-2150,959,5
-1754,-1023,-3185,-2626,-2674,-2570,-2331,-1753,-281,-2549,150,960,6
-1524,-912,-3055,-2804,-2446,-1988,-2078,-70,-25,-2744,-1350,961,5
-2387,-2359,-1625,-2849,-2446,-2861,-2652,-1145,-76,-2821,-1550,962,5
-2387,-2270,-1625,-2849,-2468,-2958,-2744,-1145,-76,-2821,-1550,963,5
-1696,-1869,-1690,-2537,-2533,-727,-1848,-257,1151,-2238,-550,964,6
-1639,-934,-2145,-1246,-1557,1697,-1136,163,-486,-2588,-2150,965,5
776,-1669,-650,-3027,-2392,-2764,-2744,-23,-1561,-2004,-1620,966,6
-1121,0,-2340,-2537,-2371,-2085,-2147,70,-76,-2432,-1550,967,5
776,-1669,-650,-3027,-2392,-2764,-2744,-23,-1561,-2004,-1620,968,6
-1754,-1090,-3120,-2804,-2338,-2376,-2675,-958,435,-2471,150,969,6
-1696,-489,-2730,-2893,-2360,-2376,-2354,-584,-690,-2588,-1850,970,5
-1926,-1380,-1300,-2671,-2425,-2473,-976,70,-639,58,-1150,971,6
-1294,-356,-1170,-2715,-2522,-1794,-1688,-210,-537,-2588,-1850,972,6
-891,-311,65,-2893,1123,-2182,-1871,-397,-1919,19,-2450,973,5
-1581,-1202,390,-2270,-1719,-2861,-3066,-1052,-844,-525,-50,974,6
-891,-311,65,-2893,1123,-2182,-1871,-397,-1919,19,-2450,975,5
-1179,155,-1950,-3027,-2446,-2667,-2675,-1145,-1356,-2744,-1650,976,5
-1754,-1780,-2275,-2760,-2533,-2376,-2744,-444,-435,-2549,-1750,977,6
-1581,-1246,-3120,-2493,-2544,-2279,-2583,-678,-76,-2121,-850,978,6
-1581,-1246,-3120,-2493,-2544,-2279,-2583,-678,-76,-2121,-850,979,6
-1294,-1113,-1820,-2715,-2512,-921,-976,-444,-383,-2627,-1750,980,5
-1294,-1113,-1820,-2715,-2512,-921,-976,-444,-383,-2627,-1750,981,5
-1811,-422,-2275,-2849,-2219,-1406,-1458,-537,-946,-2588,-2150,982,5
-1294,-178,-1625,-2136,-2555,-48,-1435,-163,-946,-2899,-2450,983,5
-1639,-934,-2795,-2849,-2295,-2570,-2859,-444,-383,-2276,-2050,984,5
-2099,-934,-1235,-934,-2479,-2667,-2262,70,-127,-1887,-1350,985,5
-2444,-1602,-3250,-2626,-2642,-1891,-2629,-1940,1049,-2238,850,986,6
-1294,-934,-1820,-2582,-2360,-2861,-2629,-444,-25,-2276,-650,987,5
-1811,-1023,-2860,-3071,-2620,-2861,-3112,-1332,-1049,-2666,-1850,988,5
-1294,-1469,-1625,-2760,-2533,-1503,-2032,-444,-383,-2666,-1450,989,5
-949,-734,-2600,-2938,-2381,-3055,-3112,163,-332,-2004,-2100,990,6
-891,-779,-2600,-2938,-2403,-2958,-3135,163,-332,-2004,-2100,991,5
-1696,-1157,-1560,-2760,-2512,-1697,-999,-584,-486,-2510,-1750,992,5
-1754,-801,-3250,-2671,-2642,-2376,-2836,-678,230,-1732,-550,993,6
-1351,-712,-1885,-2715,-2512,-145,-149,-397,-639,-2549,-1750,994,5
-1524,-2448,-520,-2760,-2815,-2764,-2836,-350,332,-1342,250,995,6
-1754,-2315,-1105,-2893,-2718,-3055,-3089,-491,-742,-252,-1650,996,8
-1294,-1558,-715,-2493,-2490,-2182,-2331,678,281,-2121,-950,997,6
-1179,-2715,-1040,-1380,-2707,-2570,-2882,163,-793,-875,-750,998,6
-2444,-1513,-3250,-2715,-2685,533,-2147,-958,844,-914,-950,999,6
-1236,-2493,-910,-2671,-2859,48,-2170,-958,-537,-603,750,1000,7
-2444,-1513,-3250,-2715,-2685,533,-2147,-958,844,-914,-950,1001,6
-2099,489,-3250,-2849,-2490,-2861,-3020,-1613,639,-2821,250,1002,6
-2214,-1691,-650,-2582,-2609,-2570,-2951,-350,946,-1693,-1050,1003,6
-1179,-2715,-1040,-1380,-2707,-2570,-2882,163,-793,-875,-750,1004,6
-201,-1246,-1625,-2760,-2251,-2182,-1343,-350,-1714,-1031,-1550,1005,5
-143,-2359,585,-2671,-2544,-3055,-3043,1098,-895,-1498,-2050,1006,5
-2329,-1202,-3250,-2938,-2674,-2570,-2974,-210,946,-1264,-2250,1007,5
-143,-2359,585,-2671,-2544,-3055,-3043,1098,-895,-1498,-2050,1008,5
-1696,-2270,-1105,-2537,-2685,-1309,-2537,-865,-127,-1537,450,1009,7
-1409,-1424,-3185,-2938,-2544,-3055,-2951,-958,-1100,-2744,-1850,1010,5
-1466,-934,-1885,-2671,-2544,-242,-333,-678,-537,-2782,-1750,1011,5
-1409,-1424,-3185,-2938,-2544,-3055,-2951,-958,-1100,-2744,-1850,1012,5
-1581,-2003,-2080,-2938,-2522,-1018,-2055,-257,-179,-2276,-2250,1013,5
-1869,-1380,-3250,-2715,-2522,436,-2124,-678,76,-1264,-250,1014,6
-2214,-1424,-2665,-1914,-2045,-1988,-2675,-116,639,-1926,-650,1015,4
-1524,-1958,-1105,-2537,-2533,-2764,-2859,-631,-383,-2276,-450,1016,5
-1409,-934,-3250,-2804,-2598,-727,-2124,-397,-332,-2082,-650,1017,5
-1351,-2982,-650,-2671,-2848,339,-1848,-491,-230,-914,-350,1018,5
-1639,-1958,-1690,-2849,-2664,-1600,-2308,-678,-25,-2121,-1250,1019,5
-1524,-1869,-1235,-2715,-2631,-2085,-1688,-584,-588,-2432,-1750,1020,6
-2387,-2003,-2210,-2849,-2631,-2279,-2813,-724,230,-1654,-1550,1021,7
-28,-1380,-845,3205,-1058,1988,-1205,3250,-998,-1537,-2650,1022,6
-143,-2092,-780,-2938,-1546,-727,-1320,958,-1151,-2004,-3150,1023,5
-1984,289,-1365,-1513,-2620,-1891,-2492,-584,793,-2432,-550,1024,5
-1869,-1157,-3250,-2893,-2815,-3055,-3204,-491,179,-2705,-1350,1025,5
-1696,-801,-3120,-2671,-2598,-339,-1274,-631,-281,-1887,-580,1026,6
-1926,-1202,-1950,-2871,-2750,-2570,-2882,-1800,25,-2627,50,1027,5
-1639,-289,-2015,-1335,-2360,-1503,-1136,23,-1100,-2510,-2050,1028,6
-1984,-801,-3250,-2804,-2512,-1212,-2492,-23,127,-1654,-1950,1029,5
-1754,-2092,-1235,-2760,-2772,-1891,-2721,-1098,-742,-1576,-350,1030,8
-1754,-2136,-1170,-2760,-2707,-1891,-2744,-1098,-742,-1693,-350,1031,7
-1409,-2359,-390,-2448,-2251,-2570,-2997,116,-230,-1498,-650,1032,7
-2099,-1202,-3120,-2760,-2707,242,-2170,-1566,-127,-1576,-50,1033,7
834,-1780,845,-2671,-2588,-2667,-2859,1239,-844,-1848,-750,1034,6
-2157,222,-3250,-2938,-2815,-2473,-2997,-1098,639,-2082,-750,1035,6
-1524,-1602,-1105,-2804,-2577,-727,-1435,23,179,-2276,-2650,1036,5
-1064,-2493,-650,-2893,-2653,-2570,-2928,-491,76,-2199,-1150,1037,5
-1351,-2893,-975,-2893,-2794,-2667,-3043,-1145,-281,-1420,250,1038,7
-2214,-1914,-2665,-2626,-2794,-48,-1917,70,179,-1887,-1250,1039,6
-2329,-289,-3250,-2715,-2729,-2764,-3089,-210,1100,-2160,-1650,1040,4
-1926,-979,-3185,-2582,-2555,-1988,-2492,-865,-179,-2471,-850,1041,6
-1984,-1157,-2600,-2893,-2696,-48,-2170,-584,179,-1926,-1950,1042,5
-1696,-1647,-1170,-2715,-2707,-339,-2147,116,-383,-2004,-1650,1043,7
-2042,845,-2730,-2626,-2653,-1503,-2652,-257,742,-2315,-650,1044,4
-1696,-1647,-1170,-2715,-2707,-339,-2147,116,-383,-2004,-1650,1045,7
-1696,578,-2925,-2715,-2718,-1406,-2262,-23,-332,-2393,-1950,1046,3
-143,-712,-2535,-3027,-2468,-2570,-2836,-584,-2533,-2705,-1950,1047,5
-2042,-667,-2730,-1981,-2653,-2570,-3020,-1753,281,-2510,950,1048,5
-1524,-2226,650,-2493,-2588,-1115,-2377,-210,25,-1459,-550,1049,6
-2387,-1113,-2730,-2849,-2609,-1988,-2354,-1706,25,-2432,-650,1050,5
-201,-1558,0,2493,-1155,1309,-1504,2314,-1100,-1615,-2850,1051,5
-2847,-1691,-2535,-2671,-2859,-1794,-1343,-2455,844,-1109,1920,1052,7
-201,-1558,0,2493,-1155,1309,-1504,2314,-1100,-1615,-2850,1053,5
-2847,-1691,-2535,-2671,-2859,-1794,-1343,-2455,844,-1109,1950,1054,7
-1811,111,-2925,-1113,-2490,-3055,-3066,491,127,-2510,-1450,1055,3
-1179,-2537,650,-2315,-2251,-2376,-2882,584,76,-1887,-1050,1056,5
-2674,-1023,-3055,-2982,-2512,-2764,-3089,-958,1458,-2121,-1550,1057,4
-1179,-2537,650,-2315,-2251,-2376,-2882,584,76,-1887,-1050,1058,5
-1236,-2315,-390,-2982,-2924,-2764,-3112,-771,-127,-2160,-950,1059,5
-1869,-868,-2210,-2715,-2577,-2570,-2813,-444,-25,-2393,-1950,1060,5
-1984,-756,-1885,-2715,-2620,-2473,-2859,-724,25,-2199,-1350,1061,5
-2444,-934,-2925,-2804,-2664,-2473,-2997,-958,742,-1498,-1050,1062,5
-2674,-1380,-2990,-2893,-2848,-2861,-3089,-1332,1765,-2276,-250,1063,5
-1811,-2804,-65,-2849,-2957,-2570,-2974,-1706,76,-2354,750,1064,6
-2329,-890,-2860,-2938,-2837,-2764,-2974,-1660,998,-2432,300,1065,5
-1466,-1380,-1560,-2804,-2414,-1115,-11,-303,-588,-2238,-1950,1066,5
-2214,-2404,-2665,-3027,-2664,-1891,-2744,-1145,230,-1809,-1650,1067,7
-1869,-1869,-3120,-2804,-2512,-1891,-2744,-1005,-127,-1381,-1050,1068,6
-1926,-489,-3055,-2626,-2794,-2667,-3020,-911,383,-2082,-150,1069,6
-1926,-489,-3055,-2626,-2794,-2667,-3020,-911,383,-2082,-150,1070,6
-1409,-133,-1365,-1736,-2479,-1309,-1917,-303,-1100,-2471,-2250,1071,5
-2329,-1825,-715,-2537,-2544,-2764,-3066,-678,690,-1848,-650,1072,6
-1581,-2092,454,-2626,-2229,-2861,-3112,-491,-76,-2393,-250,1073,6
-2042,-400,-3120,-2849,-2533,-2764,-3112,-491,895,-2082,-1700,1074,3
-1984,-178,-2925,-2760,-2620,-2764,-3066,-678,690,-1965,-850,1075,6
-1581,-2092,454,-2626,-2229,-2861,-3112,-491,-76,-2393,-250,1076,6
-1811,-2582,650,-2715,-2577,-1697,-2813,491,25,-1732,-1050,1077,6
-1351,-2982,-650,-2849,-2707,-2667,-2928,-1379,-486,-1809,-550,1078,5
-2214,-2181,-1885,-2671,-2870,-824,-2285,-210,486,-1537,-1950,1079,6
-1811,-712,-2990,-2715,-2642,-1503,-2767,23,332,-1926,-1850,1080,5
-1926,-44,-1885,-1825,-2577,-1794,-1894,631,793,-1732,-2417,1081,6
-1926,-44,-1885,-1825,-2577,-1794,-1894,631,793,-1732,-2400,1082,6
-2157,-1424,-2860,-2760,-2696,-533,-2377,-1005,25,-1303,-1350,1083,6
-1639,-1691,-260,-2671,-2143,-2667,-2928,-257,-281,-2082,-1150,1084,5
-2099,-667,-2730,-2493,-2229,-1988,-2767,-163,332,-2276,-1450,1085,5
-2387,-2359,-1625,-2626,-2609,-1115,-2055,-350,230,-758,-1050,1086,5
-1984,-1647,-1625,-2760,-2555,-533,-1986,-818,-179,-2199,-1250,1087,5
-2042,-1647,-2730,-2715,-2685,-1600,-2606,-724,-230,-2043,-1950,1088,5
-1984,-1691,-2730,-2671,-2685,-1600,-2515,-724,-383,-2004,-2050,1089,6
-1351,-2493,-65,-2671,-2338,-1309,-2032,23,-332,-1926,-1550,1090,6
-1811,-712,-2730,-2715,-2696,727,-2193,-444,230,-2199,-1450,1091,6
-2099,-1825,-2665,-2671,-2696,-2473,-2974,-1239,230,-1848,-350,1092,6
-2387,-645,-2600,-2404,-2501,-2085,-2744,-350,1151,-1965,-1450,1093,5
-1754,-1424,-2405,-2760,-2750,-1600,-2882,-631,-844,-1887,-1750,1094,6
-1294,-2047,-1300,-2804,-2577,-242,-1458,70,76,-2160,-2650,1095,5
-2099,-1291,-2340,-2582,-2685,-2085,-2721,-1426,230,-2121,50,1096,7
-1869,-1335,-2405,-2671,-2566,-1891,-2583,-537,-76,-2238,-1950,1097,6
-2329,-934,-2665,-2537,-2501,-1891,-2790,-771,998,-2082,350,1098,5
-2329,-1469,-2730,-1691,-2609,-2279,-2652,-257,946,-2082,-50,1099,6
-1064,-2136,-455,-2626,-2696,-2182,-2951,-724,-1049,-1381,-450,1100,7
-2157,-979,-1105,-2849,-2739,-1794,-2744,-818,-76,-2043,-1550,1101,6
-1869,-1246,-3120,-2760,-2598,-1697,-2790,-584,-76,-2160,-1450,1102,5
546,-2003,0,-2760,-2305,-1503,-2239,350,-1407,-2276,-1250,1103,5
-1639,-2181,-1300,-2849,-2577,-1697,-2836,-1332,-690,-1809,-250,1104,8
-1811,-801,-3250,-2626,-2479,-1600,-2767,303,332,-2432,-2250,1105,5
-2272,-756,-3185,-2003,-2262,-242,-2147,-537,690,-1965,-350,1106,6
-1696,-511,-3250,-2671,-2512,-1600,-2744,303,179,-2199,-2250,1107,5
-1869,-1291,-2145,-2893,-2674,-1891,-2836,-911,332,-1887,-1100,1108,7
-2099,133,-2990,-2671,-2664,-2182,-2928,-303,793,-2354,-1750,1109,5
-2099,22,-3120,-2582,-2707,-1891,-2859,-350,844,-2199,-650,1110,6
-1926,-979,-1105,-667,-830,3055,-746,397,-793,-2354,-2150,1111,5
-1409,-1113,-1560,-2760,-2512,-339,-378,-397,-844,-2510,-1750,1112,5
-1409,-1113,-1560,-2760,-2512,-339,-378,-397,-844,-2510,-1750,1113,5
-1409,-1113,-1560,-2760,-2512,-339,-378,-397,-844,-2510,-1750,1114,5
-1754,-690,-2405,-2760,-2555,-2182,-2928,-724,-435,-2432,-1550,1115,5
-1754,-690,-2405,-2760,-2555,-2182,-2928,-724,-435,-2432,-1550,1116,5
-2042,-801,-3120,-2804,-2718,-824,-2423,-1005,76,-1342,-750,1117,6
-2042,-3071,910,-2715,-2739,-1018,-2193,-1005,-179,-1770,-450,1118,6
-1754,-690,-2405,-2760,-2555,-2182,-2928,-724,-435,-2432,-1550,1119,5
-1869,-1291,-2405,-2938,-2544,-921,-2423,-350,-179,-2238,-2450,1120,5
-2329,-1513,-2340,-2804,-2772,-1891,-2606,-1426,537,-2315,-150,1121,6
-2214,-2181,195,-2671,-884,-1503,-2583,-1706,-25,-914,750,1122,6
-2214,-2092,-2340,-2671,-2967,-1891,-2813,-911,332,-2004,-550,1123,6
-1696,-712,-1170,-2671,-2631,48,-999,-350,-230,-2549,-2150,1124,5
-2444,-1202,-1950,-2582,-2566,-1891,-2239,-1098,1049,-1926,850,1125,6
-1581,-1469,-650,-2671,-2729,-2182,-2928,-1098,-588,-2043,150,1126,6
-1294,-2448,845,-2938,-2501,-1794,-2721,-537,-383,-1498,-850,1127,6
-2329,-667,-2275,-1380,-2555,-2085,-2767,-397,844,-2199,250,1128,6
-1984,-801,-2275,-2849,-2099,-2085,-2928,-771,230,-1926,-350,1129,6
-1639,-2226,-1105,-2582,-2642,-2473,-2790,-1098,-76,-2199,250,1130,6
-2387,-601,-2600,-2493,-2805,-2085,-2767,-1613,998,-2588,250,1131,5
-2329,-1736,-1365,-2715,-2577,-242,-1136,-584,-230,-2121,-1850,1132,5
-2042,-2359,-390,-2582,-2718,-1018,-2606,-1052,-435,-1420,-50,1133,7
-1581,-2404,-585,-2582,-2674,-48,-2009,-1005,-179,-1226,-250,1134,6
-2559,-1068,-2535,-2849,-2664,-1600,-2744,-1052,895,-1965,-750,1135,6
-2272,-1335,-2275,-2849,-2544,-824,-2583,-1847,-281,-1342,-50,1136,6
-2789,-489,-2665,-2893,-2414,-1794,-2790,-1426,1509,-2354,-50,1137,6
-2272,-1513,-2405,-2626,-2555,-533,-2469,-631,230,-1615,-650,1138,6
-1984,-1023,-2730,-2804,-2642,-630,-2515,-257,230,-1342,-2150,1139,6
-2329,-1113,-2730,-2760,-2403,-242,-2377,-1005,383,-2276,-1150,1140,5
-2502,-1335,-2600,-2671,-2707,436,-2216,-911,742,-1576,-450,1141,6
-2502,-912,-2470,-2760,-2566,-242,-2377,-724,998,-1770,-1450,1142,5
